cvr,livestock_n,cattle_cnt,pig_cnt,poultry_cnt,n_chr,rows,year
33596049,0.0,0.0,0.0,0.0,0,9,2017
33599455,0.0,0.0,0.0,0.0,0,3,2017
33603509,0.0,0.0,0.0,0.0,0,3,2017
33604203,0.0,0.0,0.0,0.0,0,2,2017
33604270,0.0,0.0,0.0,0.0,0,2,2017
33605005,0.0,0.0,0.0,0.0,0,1,2017
33605099,0.0,0.0,0.0,0.0,0,5,2017
33605226,0.0,0.0,0.0,0.0,0,4,2017
33608233,0.0,0.0,0.0,0.0,0,10,2017
33610920,0.0,0.0,0.0,0.0,0,10,2017
33614683,0.0,0.0,0.0,0.0,0,3,2017
33614845,0.0,0.0,0.0,0.0,0,2,2017
33615442,0.0,0.0,0.0,0.0,0,13,2017
33616562,0.0,0.0,0.0,0.0,0,7,2017
33620594,0.0,0.0,0.0,0.0,0,2,2017
33622325,0.0,0.0,0.0,0.0,0,5,2017
33627432,0.0,0.0,0.0,0.0,0,1,2017
33634005,0.0,0.0,0.0,0.0,0,3,2017
33636539,0.0,0.0,0.0,0.0,0,1,2017
33636547,0.0,0.0,0.0,0.0,0,5,2017
33640145,0.0,0.0,0.0,0.0,0,3,2017
33645252,0.0,0.0,0.0,0.0,0,14,2017
33651473,0.0,0.0,0.0,0.0,0,6,2017
33652399,0.0,0.0,0.0,0.0,0,9,2017
33652992,0.0,0.0,0.0,0.0,0,5,2017
33663102,0.0,0.0,0.0,0.0,0,9,2017
33665466,0.0,0.0,0.0,0.0,0,1,2017
33666381,0.0,0.0,0.0,0.0,0,5,2017
33673302,0.0,0.0,0.0,0.0,0,5,2017
33674627,0.0,0.0,0.0,0.0,0,13,2017
33675917,0.0,0.0,0.0,0.0,0,17,2017
33677324,0.0,0.0,0.0,0.0,0,2,2017
33678525,0.0,0.0,0.0,0.0,0,1,2017
33679866,0.0,0.0,0.0,0.0,0,8,2017
33680147,0.0,0.0,0.0,0.0,0,6,2017
33681437,0.0,0.0,0.0,0.0,0,4,2017
33683448,0.0,0.0,0.0,0.0,0,1,2017
33685017,0.0,0.0,0.0,0.0,0,1,2017
33686722,0.0,0.0,0.0,0.0,0,1,2017
33688369,0.0,0.0,0.0,0.0,0,5,2017
33688911,0.0,0.0,0.0,0.0,0,6,2017
33693494,0.0,0.0,0.0,0.0,0,2,2017
33718519,0.0,0.0,0.0,0.0,0,9,2017
33722257,0.0,0.0,0.0,0.0,0,1,2017
33723601,0.0,0.0,0.0,0.0,0,1,2017
33723997,0.0,0.0,0.0,0.0,0,7,2017
33728441,0.0,0.0,0.0,0.0,0,2,2017
33729553,0.0,0.0,0.0,0.0,0,1,2017
33730047,0.0,0.0,0.0,0.0,0,8,2017
33733445,0.0,0.0,0.0,0.0,0,3,2017
33735162,0.0,0.0,0.0,0.0,0,3,2017
33736428,0.0,0.0,0.0,0.0,0,7,2017
33737610,0.0,0.0,0.0,0.0,0,2,2017
33737793,0.0,0.0,0.0,0.0,0,4,2017
33739109,0.0,0.0,0.0,0.0,0,1,2017
33743254,0.0,0.0,0.0,0.0,0,13,2017
33744293,0.0,0.0,0.0,0.0,0,15,2017
33755961,0.0,0.0,0.0,0.0,0,4,2017
33761724,0.0,0.0,0.0,0.0,0,1,2017
33766386,0.0,0.0,0.0,0.0,0,9,2017
33769881,0.0,0.0,0.0,0.0,0,7,2017
33769911,0.0,0.0,0.0,0.0,0,11,2017
33770642,0.0,0.0,0.0,0.0,0,9,2017
33771355,0.0,0.0,0.0,0.0,0,1,2017
33772122,0.0,0.0,0.0,0.0,0,65,2017
33774338,0.0,0.0,0.0,0.0,0,2,2017
33778600,0.0,0.0,0.0,0.0,0,2,2017
33779607,0.0,0.0,0.0,0.0,0,1,2017
33779925,0.0,0.0,0.0,0.0,0,2,2017
33782632,0.0,0.0,0.0,0.0,0,5,2017
33788487,0.0,0.0,0.0,0.0,0,1,2017
33792085,0.0,0.0,0.0,0.0,0,1,2017
33796110,0.0,0.0,0.0,0.0,0,7,2017
33797117,0.0,0.0,0.0,0.0,0,2,2017
33799160,0.0,0.0,0.0,0.0,0,2,2017
33800118,0.0,0.0,0.0,0.0,0,6,2017
33802226,0.0,0.0,0.0,0.0,0,5,2017
33803060,0.0,0.0,0.0,0.0,0,1,2017
33803443,0.0,0.0,0.0,0.0,0,5,2017
33809069,0.0,0.0,0.0,0.0,0,5,2017
33815077,0.0,0.0,0.0,0.0,0,9,2017
33816510,0.0,0.0,0.0,0.0,0,1,2017
33817819,0.0,0.0,0.0,0.0,0,6,2017
33820992,0.0,0.0,0.0,0.0,0,6,2017
33823150,0.0,0.0,0.0,0.0,0,6,2017
33828403,0.0,0.0,0.0,0.0,0,2,2017
33830106,0.0,0.0,0.0,0.0,0,8,2017
33835000,0.0,0.0,0.0,0.0,0,9,2017
33836147,0.0,0.0,0.0,0.0,0,5,2017
33838514,0.0,0.0,0.0,0.0,0,5,2017
33845979,0.0,0.0,0.0,0.0,0,1,2017
33846177,0.0,0.0,0.0,0.0,0,5,2017
33849370,0.0,0.0,0.0,0.0,0,1,2017
33851340,0.0,0.0,0.0,0.0,0,8,2017
33852592,0.0,0.0,0.0,0.0,0,3,2017
33854293,0.0,0.0,0.0,0.0,0,17,2017
33864590,0.0,0.0,0.0,0.0,0,5,2017
33872364,0.0,0.0,0.0,0.0,0,5,2017
33878141,0.0,0.0,0.0,0.0,0,4,2017
33879628,0.0,0.0,0.0,0.0,0,5,2017
33887000,0.0,0.0,0.0,0.0,0,5,2017
33888856,0.0,0.0,0.0,0.0,0,5,2017
33889003,0.0,0.0,0.0,0.0,0,5,2017
33891172,0.0,0.0,0.0,0.0,0,7,2017
33893604,0.0,0.0,0.0,0.0,0,1,2017
33895143,0.0,0.0,0.0,0.0,0,2,2017
33898630,0.0,0.0,0.0,0.0,0,6,2017
33898991,0.0,0.0,0.0,0.0,0,1,2017
33901658,0.0,0.0,0.0,0.0,0,4,2017
33902743,0.0,0.0,0.0,0.0,0,21,2017
33904789,0.0,0.0,0.0,0.0,0,10,2017
33910037,0.0,0.0,0.0,0.0,0,7,2017
33911173,0.0,0.0,0.0,0.0,0,6,2017
33915918,0.0,0.0,0.0,0.0,0,2,2017
33920733,0.0,0.0,0.0,0.0,0,10,2017
33929811,0.0,0.0,0.0,0.0,0,6,2017
33930291,0.0,0.0,0.0,0.0,0,1,2017
33938519,0.0,0.0,0.0,0.0,0,5,2017
33939132,0.0,0.0,0.0,0.0,0,5,2017
33945078,0.0,0.0,0.0,0.0,0,5,2017
33957181,0.0,0.0,0.0,0.0,0,6,2017
33957378,0.0,0.0,0.0,0.0,0,5,2017
33972296,0.0,0.0,0.0,0.0,0,1,2017
33972695,0.0,0.0,0.0,0.0,0,2,2017
33978049,0.0,0.0,0.0,0.0,0,5,2017
33979444,0.0,0.0,0.0,0.0,0,5,2017
33980884,0.0,0.0,0.0,0.0,0,1,2017
33988109,0.0,0.0,0.0,0.0,0,6,2017
33991932,0.0,0.0,0.0,0.0,0,6,2017
33997817,0.0,0.0,0.0,0.0,0,1,2017
34000131,0.0,0.0,0.0,0.0,0,5,2017
34001529,0.0,0.0,0.0,0.0,0,10,2017
34003971,0.0,0.0,0.0,0.0,0,4,2017
34004862,0.0,0.0,0.0,0.0,0,4,2017
34007810,0.0,0.0,0.0,0.0,0,2,2017
34010323,0.0,0.0,0.0,0.0,0,3,2017
34010439,0.0,0.0,0.0,0.0,0,1,2017
34011265,0.0,0.0,0.0,0.0,0,5,2017
34011699,0.0,0.0,0.0,0.0,0,15,2017
34011761,0.0,0.0,0.0,0.0,0,5,2017
34012407,0.0,0.0,0.0,0.0,0,6,2017
34013497,0.0,0.0,0.0,0.0,0,2,2017
34015104,0.0,0.0,0.0,0.0,0,3,2017
34016054,0.0,0.0,0.0,0.0,0,6,2017
34016380,0.0,0.0,0.0,0.0,0,7,2017
34016615,0.0,0.0,0.0,0.0,0,2,2017
34017565,0.0,0.0,0.0,0.0,0,9,2017
34017891,0.0,0.0,0.0,0.0,0,7,2017
34018294,0.0,0.0,0.0,0.0,0,8,2017
34018383,0.0,0.0,0.0,0.0,0,12,2017
34019509,0.0,0.0,0.0,0.0,0,8,2017
34019592,0.0,0.0,0.0,0.0,0,2,2017
34020558,0.0,0.0,0.0,0.0,0,8,2017
34021139,0.0,0.0,0.0,0.0,0,5,2017
34021619,0.0,0.0,0.0,0.0,0,6,2017
34021813,0.0,0.0,0.0,0.0,0,4,2017
34021953,0.0,0.0,0.0,0.0,0,1,2017
34022305,0.0,0.0,0.0,0.0,0,5,2017
34022313,0.0,0.0,0.0,0.0,0,10,2017
34022445,0.0,0.0,0.0,0.0,0,10,2017
34023395,0.0,0.0,0.0,0.0,0,2,2017
34025002,0.0,0.0,0.0,0.0,0,4,2017
34025029,0.0,0.0,0.0,0.0,0,6,2017
34025576,0.0,0.0,0.0,0.0,0,9,2017
34026025,0.0,0.0,0.0,0.0,0,5,2017
34026033,0.0,0.0,0.0,0.0,0,10,2017
34026483,0.0,0.0,0.0,0.0,0,4,2017
34028915,0.0,0.0,0.0,0.0,0,5,2017
34029628,0.0,0.0,0.0,0.0,0,5,2017
34030642,0.0,0.0,0.0,0.0,0,9,2017
34033005,0.0,0.0,0.0,0.0,0,3,2017
34035466,0.0,0.0,0.0,0.0,0,6,2017
34037280,0.0,0.0,0.0,0.0,0,2,2017
34039380,0.0,0.0,0.0,0.0,0,3,2017
34040605,0.0,0.0,0.0,0.0,0,1,2017
34041105,0.0,0.0,0.0,0.0,0,3,2017
34041504,0.0,0.0,0.0,0.0,0,8,2017
34042365,0.0,0.0,0.0,0.0,0,3,2017
34048177,0.0,0.0,0.0,0.0,0,9,2017
34054177,0.0,0.0,0.0,0.0,0,9,2017
34054363,0.0,0.0,0.0,0.0,0,1,2017
34054754,0.0,0.0,0.0,0.0,0,1,2017
34059306,0.0,0.0,0.0,0.0,0,11,2017
34059888,0.0,0.0,0.0,0.0,0,1,2017
34072515,0.0,0.0,0.0,0.0,0,10,2017
34087652,0.0,0.0,0.0,0.0,0,2,2017
34088314,0.0,0.0,0.0,0.0,0,4,2017
34097828,0.0,0.0,0.0,0.0,0,1,2017
34102694,0.0,0.0,0.0,0.0,0,7,2017
34103666,0.0,0.0,0.0,0.0,0,4,2017
34106649,0.0,0.0,0.0,0.0,0,7,2017
34107203,0.0,0.0,0.0,0.0,0,1,2017
34107750,0.0,0.0,0.0,0.0,0,6,2017
34109354,0.0,0.0,0.0,0.0,0,7,2017
34111391,0.0,0.0,0.0,0.0,0,6,2017
34116334,0.0,0.0,0.0,0.0,0,6,2017
34118671,0.0,0.0,0.0,0.0,0,2,2017
34120064,0.0,0.0,0.0,0.0,0,4,2017
34120102,0.0,0.0,0.0,0.0,0,3,2017
34120617,0.0,0.0,0.0,0.0,0,7,2017
34122210,0.0,0.0,0.0,0.0,0,1,2017
34123446,0.0,0.0,0.0,0.0,0,2,2017
34123489,0.0,0.0,0.0,0.0,0,5,2017
34126348,0.0,0.0,0.0,0.0,0,8,2017
34126682,0.0,0.0,0.0,0.0,0,6,2017
34127417,0.0,0.0,0.0,0.0,0,11,2017
34127778,0.0,0.0,0.0,0.0,0,15,2017
34129797,0.0,0.0,0.0,0.0,0,1,2017
34130868,0.0,0.0,0.0,0.0,0,2,2017
34134987,0.0,0.0,0.0,0.0,0,1,2017
34136173,0.0,0.0,0.0,0.0,0,5,2017
34140944,0.0,0.0,0.0,0.0,0,10,2017
34142114,0.0,0.0,0.0,0.0,0,5,2017
34142351,0.0,0.0,0.0,0.0,0,1,2017
34142467,0.0,0.0,0.0,0.0,0,14,2017
34143242,0.0,0.0,0.0,0.0,0,3,2017
34146349,0.0,0.0,0.0,0.0,0,5,2017
34146594,0.0,0.0,0.0,0.0,0,5,2017
34150168,0.0,0.0,0.0,0.0,0,4,2017
34158363,0.0,0.0,0.0,0.0,0,3,2017
34159998,0.0,0.0,0.0,0.0,0,5,2017
34161313,0.0,0.0,0.0,0.0,0,2,2017
34166463,0.0,0.0,0.0,0.0,0,2,2017
34170541,0.0,0.0,0.0,0.0,0,13,2017
34170703,0.0,0.0,0.0,0.0,0,4,2017
34173885,0.0,0.0,0.0,0.0,0,10,2017
34176167,0.0,0.0,0.0,0.0,0,5,2017
34190011,0.0,0.0,0.0,0.0,0,6,2017
34201277,0.0,0.0,0.0,0.0,0,1,2017
34225915,0.0,0.0,0.0,0.0,0,5,2017
34227780,0.0,0.0,0.0,0.0,0,5,2017
34230412,0.0,0.0,0.0,0.0,0,1,2017
34232857,0.0,0.0,0.0,0.0,0,5,2017
34233594,0.0,0.0,0.0,0.0,0,1,2017
34235309,0.0,0.0,0.0,0.0,0,7,2017
34238650,0.0,0.0,0.0,0.0,0,5,2017
34241279,0.0,0.0,0.0,0.0,0,2,2017
34241716,0.0,0.0,0.0,0.0,0,1,2017
34242607,0.0,0.0,0.0,0.0,0,1,2017
34244464,0.0,0.0,0.0,0.0,0,1,2017
34245363,0.0,0.0,0.0,0.0,0,5,2017
34248079,0.0,0.0,0.0,0.0,0,1,2017
34249318,0.0,0.0,0.0,0.0,0,4,2017
34253293,0.0,0.0,0.0,0.0,0,3,2017
34254087,0.0,0.0,0.0,0.0,0,2,2017
34255105,0.0,0.0,0.0,0.0,0,2,2017
34257469,0.0,0.0,0.0,0.0,0,5,2017
34259933,0.0,0.0,0.0,0.0,0,5,2017
34262128,0.0,0.0,0.0,0.0,0,5,2017
34266360,0.0,0.0,0.0,0.0,0,2,2017
34266506,0.0,0.0,0.0,0.0,0,5,2017
34267561,0.0,0.0,0.0,0.0,0,8,2017
34284202,0.0,0.0,0.0,0.0,0,6,2017
34284490,0.0,0.0,0.0,0.0,0,2,2017
34285586,0.0,0.0,0.0,0.0,0,5,2017
34290199,0.0,0.0,0.0,0.0,0,5,2017
34291616,0.0,0.0,0.0,0.0,0,7,2017
34293074,0.0,0.0,0.0,0.0,0,7,2017
34294569,0.0,0.0,0.0,0.0,0,1,2017
34298408,0.0,0.0,0.0,0.0,0,5,2017
34302316,0.0,0.0,0.0,0.0,0,5,2017
34302804,0.0,0.0,0.0,0.0,0,4,2017
34304181,0.0,0.0,0.0,0.0,0,3,2017
34306427,0.0,0.0,0.0,0.0,0,2,2017
34308691,0.0,0.0,0.0,0.0,0,9,2017
34311315,0.0,0.0,0.0,0.0,0,5,2017
34311714,0.0,0.0,0.0,0.0,0,7,2017
34315604,0.0,0.0,0.0,0.0,0,2,2017
34317968,0.0,0.0,0.0,0.0,0,2,2017
34318360,0.0,0.0,0.0,0.0,0,18,2017
34319146,0.0,0.0,0.0,0.0,0,4,2017
34320233,0.0,0.0,0.0,0.0,0,5,2017
34323747,0.0,0.0,0.0,0.0,0,1,2017
34324557,0.0,0.0,0.0,0.0,0,5,2017
34325057,0.0,0.0,0.0,0.0,0,5,2017
34338221,0.0,0.0,0.0,0.0,0,8,2017
34354049,0.0,0.0,0.0,0.0,0,5,2017
34355142,0.0,0.0,0.0,0.0,0,1,2017
34355231,0.0,0.0,0.0,0.0,0,2,2017
34358451,0.0,0.0,0.0,0.0,0,4,2017
34358699,0.0,0.0,0.0,0.0,0,8,2017
34360170,0.0,0.0,0.0,0.0,0,3,2017
34364826,0.0,0.0,0.0,0.0,0,29,2017
34365237,0.0,0.0,0.0,0.0,0,7,2017
34369976,0.0,0.0,0.0,0.0,0,3,2017
34371156,0.0,0.0,0.0,0.0,0,5,2017
34371903,0.0,0.0,0.0,0.0,0,1,2017
34372209,0.0,0.0,0.0,0.0,0,5,2017
34376123,0.0,0.0,0.0,0.0,0,2,2017
34377251,0.0,0.0,0.0,0.0,0,4,2017
34378568,0.0,0.0,0.0,0.0,0,1,2017
34379181,0.0,0.0,0.0,0.0,0,6,2017
34382808,0.0,0.0,0.0,0.0,0,10,2017
34383901,0.0,0.0,0.0,0.0,0,14,2017
34384932,0.0,0.0,0.0,0.0,0,7,2017
34385254,0.0,0.0,0.0,0.0,0,6,2017
34387303,0.0,0.0,0.0,0.0,0,2,2017
34390819,0.0,0.0,0.0,0.0,0,4,2017
34395322,0.0,0.0,0.0,0.0,0,1,2017
34395713,0.0,0.0,0.0,0.0,0,2,2017
34396477,0.0,0.0,0.0,0.0,0,6,2017
34397155,0.0,0.0,0.0,0.0,0,8,2017
34399166,0.0,0.0,0.0,0.0,0,5,2017
34399182,0.0,0.0,0.0,0.0,0,8,2017
34401462,0.0,0.0,0.0,0.0,0,5,2017
34411328,0.0,0.0,0.0,0.0,0,2,2017
34414556,0.0,0.0,0.0,0.0,0,2,2017
34415900,0.0,0.0,0.0,0.0,0,1,2017
34419248,0.0,0.0,0.0,0.0,0,4,2017
34420548,0.0,0.0,0.0,0.0,0,1,2017
34429367,0.0,0.0,0.0,0.0,0,1,2017
34433186,0.0,0.0,0.0,0.0,0,1,2017
34436452,0.0,0.0,0.0,0.0,0,4,2017
34442487,0.0,0.0,0.0,0.0,0,2,2017
34445133,0.0,0.0,0.0,0.0,0,12,2017
34447608,0.0,0.0,0.0,0.0,0,8,2017
34458464,0.0,0.0,0.0,0.0,0,4,2017
34458502,0.0,0.0,0.0,0.0,0,1,2017
34462445,0.0,0.0,0.0,0.0,0,3,2017
34468273,0.0,0.0,0.0,0.0,0,2,2017
34472130,0.0,0.0,0.0,0.0,0,9,2017
34476233,0.0,0.0,0.0,0.0,0,6,2017
34477868,0.0,0.0,0.0,0.0,0,8,2017
34478937,0.0,0.0,0.0,0.0,0,9,2017
34485828,0.0,0.0,0.0,0.0,0,11,2017
34487170,0.0,0.0,0.0,0.0,0,7,2017
34492522,0.0,0.0,0.0,0.0,0,10,2017
34492794,0.0,0.0,0.0,0.0,0,8,2017
34496544,0.0,0.0,0.0,0.0,0,2,2017
34496749,0.0,0.0,0.0,0.0,0,6,2017
34514712,0.0,0.0,0.0,0.0,0,4,2017
34516499,0.0,0.0,0.0,0.0,0,1,2017
34519196,0.0,0.0,0.0,0.0,0,1,2017
34520038,0.0,0.0,0.0,0.0,0,1,2017
34522243,0.0,0.0,0.0,0.0,0,5,2017
34529124,0.0,0.0,0.0,0.0,0,6,2017
34533032,0.0,0.0,0.0,0.0,0,5,2017
34533245,0.0,0.0,0.0,0.0,0,6,2017
34535760,0.0,0.0,0.0,0.0,0,1,2017
34535876,0.0,0.0,0.0,0.0,0,5,2017
34538972,0.0,0.0,0.0,0.0,0,11,2017
34548471,0.0,0.0,0.0,0.0,0,1,2017
34548501,0.0,0.0,0.0,0.0,0,5,2017
34549311,0.0,0.0,0.0,0.0,0,1,2017
34549362,0.0,0.0,0.0,0.0,0,1,2017
34557268,0.0,0.0,0.0,0.0,0,1,2017
34562571,0.0,0.0,0.0,0.0,0,3,2017
34563152,0.0,0.0,0.0,0.0,0,1,2017
34563608,0.0,0.0,0.0,0.0,0,1,2017
34564418,0.0,0.0,0.0,0.0,0,5,2017
34565589,0.0,0.0,0.0,0.0,0,7,2017
34569134,0.0,0.0,0.0,0.0,0,3,2017
34569711,0.0,0.0,0.0,0.0,0,5,2017
34570965,0.0,0.0,0.0,0.0,0,1,2017
34571724,0.0,0.0,0.0,0.0,0,2,2017
34572755,0.0,0.0,0.0,0.0,0,1,2017
34579768,0.0,0.0,0.0,0.0,0,6,2017
34580359,0.0,0.0,0.0,0.0,0,5,2017
34581215,0.0,0.0,0.0,0.0,0,4,2017
34581495,0.0,0.0,0.0,0.0,0,2,2017
34590893,0.0,0.0,0.0,0.0,0,8,2017
34591547,0.0,0.0,0.0,0.0,0,16,2017
34592012,0.0,0.0,0.0,0.0,0,1,2017
34603820,0.0,0.0,0.0,0.0,0,18,2017
34604940,0.0,0.0,0.0,0.0,0,1,2017
34608628,0.0,0.0,0.0,0.0,0,4,2017
34613842,0.0,0.0,0.0,0.0,0,3,2017
34623694,0.0,0.0,0.0,0.0,0,8,2017
34632421,0.0,0.0,0.0,0.0,0,4,2017
34636753,0.0,0.0,0.0,0.0,0,5,2017
34642079,0.0,0.0,0.0,0.0,0,7,2017
34645647,0.0,0.0,0.0,0.0,0,8,2017
34646163,0.0,0.0,0.0,0.0,0,4,2017
34654301,0.0,0.0,0.0,0.0,0,5,2017
34669996,0.0,0.0,0.0,0.0,0,1,2017
34670412,0.0,0.0,0.0,0.0,0,1,2017
34676305,0.0,0.0,0.0,0.0,0,17,2017
34679304,0.0,0.0,0.0,0.0,0,3,2017
34681163,0.0,0.0,0.0,0.0,0,1,2017
34683735,0.0,0.0,0.0,0.0,0,7,2017
34696268,0.0,0.0,0.0,0.0,0,10,2017
34712484,0.0,0.0,0.0,0.0,0,4,2017
34721823,0.0,0.0,0.0,0.0,0,3,2017
34722889,0.0,0.0,0.0,0.0,0,1,2017
34726205,0.0,0.0,0.0,0.0,0,5,2017
34734879,0.0,0.0,0.0,0.0,0,2,2017
34738246,0.0,0.0,0.0,0.0,0,9,2017
34752214,0.0,0.0,0.0,0.0,0,4,2017
34752583,0.0,0.0,0.0,0.0,0,7,2017
34752591,0.0,0.0,0.0,0.0,0,3,2017
34755930,0.0,0.0,0.0,0.0,0,7,2017
34757496,0.0,0.0,0.0,0.0,0,1,2017
34758484,0.0,0.0,0.0,0.0,0,4,2017
34758913,0.0,0.0,0.0,0.0,0,8,2017
34759081,0.0,0.0,0.0,0.0,0,1,2017
34760160,0.0,0.0,0.0,0.0,0,2,2017
34799768,0.0,0.0,0.0,0.0,0,1,2017
34805237,0.0,0.0,0.0,0.0,0,1,2017
34809860,0.0,0.0,0.0,0.0,0,1,2017
34810656,0.0,0.0,0.0,0.0,0,1,2017
34811008,0.0,0.0,0.0,0.0,0,1,2017
34812829,0.0,0.0,0.0,0.0,0,8,2017
34815127,0.0,0.0,0.0,0.0,0,1,2017
34815461,0.0,0.0,0.0,0.0,0,6,2017
34817766,0.0,0.0,0.0,0.0,0,9,2017
34820600,0.0,0.0,0.0,0.0,0,15,2017
34820759,0.0,0.0,0.0,0.0,0,9,2017
34822131,0.0,0.0,0.0,0.0,0,1,2017
34823480,0.0,0.0,0.0,0.0,0,5,2017
34823839,0.0,0.0,0.0,0.0,0,4,2017
34824452,0.0,0.0,0.0,0.0,0,15,2017
34829160,0.0,0.0,0.0,0.0,0,1,2017
34830150,0.0,0.0,0.0,0.0,0,5,2017
34833885,0.0,0.0,0.0,0.0,0,5,2017
34834946,0.0,0.0,0.0,0.0,0,2,2017
34835136,0.0,0.0,0.0,0.0,0,1,2017
34835497,0.0,0.0,0.0,0.0,0,1,2017
34836280,0.0,0.0,0.0,0.0,0,2,2017
34837600,0.0,0.0,0.0,0.0,0,3,2017
34839328,0.0,0.0,0.0,0.0,0,1,2017
34841438,0.0,0.0,0.0,0.0,0,1,2017
34844143,0.0,0.0,0.0,0.0,0,9,2017
34845441,0.0,0.0,0.0,0.0,0,1,2017
34846081,0.0,0.0,0.0,0.0,0,12,2017
34847460,0.0,0.0,0.0,0.0,0,7,2017
34849099,0.0,0.0,0.0,0.0,0,1,2017
34849137,0.0,0.0,0.0,0.0,0,2,2017
34849862,0.0,0.0,0.0,0.0,0,2,2017
34851808,0.0,0.0,0.0,0.0,0,3,2017
34854521,0.0,0.0,0.0,0.0,0,5,2017
34854629,0.0,0.0,0.0,0.0,0,5,2017
34854688,0.0,0.0,0.0,0.0,0,6,2017
34856036,0.0,0.0,0.0,0.0,0,5,2017
34856303,0.0,0.0,0.0,0.0,0,7,2017
34858047,0.0,0.0,0.0,0.0,0,7,2017
34858209,0.0,0.0,0.0,0.0,0,5,2017
34859035,0.0,0.0,0.0,0.0,0,1,2017
34859663,0.0,0.0,0.0,0.0,0,5,2017
34860351,0.0,0.0,0.0,0.0,0,5,2017
34862354,0.0,0.0,0.0,0.0,0,1,2017
34889856,0.0,0.0,0.0,0.0,0,5,2017
34892873,0.0,0.0,0.0,0.0,0,3,2017
34894000,0.0,0.0,0.0,0.0,0,10,2017
34895627,0.0,0.0,0.0,0.0,0,3,2017
34898774,0.0,0.0,0.0,0.0,0,5,2017
34903050,0.0,0.0,0.0,0.0,0,5,2017
34904340,0.0,0.0,0.0,0.0,0,7,2017
34905878,0.0,0.0,0.0,0.0,0,10,2017
34908680,0.0,0.0,0.0,0.0,0,3,2017
34909180,0.0,0.0,0.0,0.0,0,7,2017
34909547,0.0,0.0,0.0,0.0,0,6,2017
34910200,0.0,0.0,0.0,0.0,0,10,2017
34910936,0.0,0.0,0.0,0.0,0,11,2017
34920486,0.0,0.0,0.0,0.0,0,2,2017
34920516,0.0,0.0,0.0,0.0,0,5,2017
34920591,0.0,0.0,0.0,0.0,0,7,2017
34922772,0.0,0.0,0.0,0.0,0,5,2017
34923892,0.0,0.0,0.0,0.0,0,2,2017
34924597,0.0,0.0,0.0,0.0,0,2,2017
34926174,0.0,0.0,0.0,0.0,0,1,2017
34927626,0.0,0.0,0.0,0.0,0,5,2017
34936250,0.0,0.0,0.0,0.0,0,1,2017
34938385,0.0,0.0,0.0,0.0,0,5,2017
34939454,0.0,0.0,0.0,0.0,0,8,2017
34941726,0.0,0.0,0.0,0.0,0,3,2017
34942862,0.0,0.0,0.0,0.0,0,2,2017
34947015,0.0,0.0,0.0,0.0,0,8,2017
34951039,0.0,0.0,0.0,0.0,0,2,2017
34951160,0.0,0.0,0.0,0.0,0,1,2017
34953473,0.0,0.0,0.0,0.0,0,6,2017
34954550,0.0,0.0,0.0,0.0,0,3,2017
34955727,0.0,0.0,0.0,0.0,0,1,2017
34963266,0.0,0.0,0.0,0.0,0,1,2017
34965765,0.0,0.0,0.0,0.0,0,4,2017
34966214,0.0,0.0,0.0,0.0,0,3,2017
34970203,0.0,0.0,0.0,0.0,0,3,2017
34971080,0.0,0.0,0.0,0.0,0,3,2017
34973407,0.0,0.0,0.0,0.0,0,4,2017
34975108,0.0,0.0,0.0,0.0,0,7,2017
34976554,0.0,0.0,0.0,0.0,0,1,2017
34978425,0.0,0.0,0.0,0.0,0,3,2017
34982732,0.0,0.0,0.0,0.0,0,1,2017
34982899,0.0,0.0,0.0,0.0,0,2,2017
34985510,0.0,0.0,0.0,0.0,0,5,2017
34985529,0.0,0.0,0.0,0.0,0,8,2017
34986924,0.0,0.0,0.0,0.0,0,1,2017
34988617,0.0,0.0,0.0,0.0,0,5,2017
34989125,0.0,0.0,0.0,0.0,0,1,2017
34989400,0.0,0.0,0.0,0.0,0,1,2017
34990328,0.0,0.0,0.0,0.0,0,5,2017
34991545,0.0,0.0,0.0,0.0,0,5,2017
34992045,0.0,0.0,0.0,0.0,0,4,2017
34992266,0.0,0.0,0.0,0.0,0,5,2017
34992436,0.0,0.0,0.0,0.0,0,5,2017
34992592,0.0,0.0,0.0,0.0,0,12,2017
34993041,0.0,0.0,0.0,0.0,0,17,2017
34993394,0.0,0.0,0.0,0.0,0,9,2017
34994218,0.0,0.0,0.0,0.0,0,1,2017
34994757,0.0,0.0,0.0,0.0,0,5,2017
34997357,0.0,0.0,0.0,0.0,0,5,2017
34999635,0.0,0.0,0.0,0.0,0,4,2017
35006893,0.0,0.0,0.0,0.0,0,8,2017
35006907,0.0,0.0,0.0,0.0,0,2,2017
35008306,0.0,0.0,0.0,0.0,0,3,2017
35008322,0.0,0.0,0.0,0.0,0,10,2017
35008950,0.0,0.0,0.0,0.0,0,5,2017
35009647,0.0,0.0,0.0,0.0,0,5,2017
35009906,0.0,0.0,0.0,0.0,0,1,2017
35013741,0.0,0.0,0.0,0.0,0,5,2017
35014020,0.0,0.0,0.0,0.0,0,6,2017
35020594,0.0,0.0,0.0,0.0,0,5,2017
35021868,0.0,0.0,0.0,0.0,0,2,2017
35022740,0.0,0.0,0.0,0.0,0,1,2017
35027114,0.0,0.0,0.0,0.0,0,13,2017
35028374,0.0,0.0,0.0,0.0,0,1,2017
35049754,0.0,0.0,0.0,0.0,0,5,2017
