CVR,CropCode,TotalMarkerArea,MarkerFieldCount
11557570,1,8.31,1
11557570,3,4.59,1
11557570,252,0.44,1
11557783,247,2.27,3
11557783,250,2.02,2
11557783,251,5.41,4
11557783,267,0.69,1
11558135,257,1.03,1
11558135,263,2.87,3
11558194,1,2.9000000000000004,2
11558194,252,1.05,2
11558194,260,10.6,5
11558275,1,42.400000000000006,6
11558275,3,33.86,3
11558275,11,115.19,9
11558275,22,30.32,1
11558275,251,1.03,1
11558275,252,1.4100000000000001,2
11558275,264,0.09,1
11558275,308,5.06,6
11558593,11,1.15,1
11558593,252,1.9,4
11558593,310,0.34,1
11560008,268,0.58,1
11560008,318,8.559999999999999,6
11560237,250,1.26,2
11560237,585,0.19,1
11560237,587,13.489999999999998,3
11560237,593,0.64,1
11560237,903,0.25,2
11563872,276,4.09,3
11563872,318,4.18,4
11563872,587,5.5,2
11565344,1,7.03,1
11565344,6,8.17,1
11565344,11,10.04,1
11565344,15,6.97,1
11565344,22,11.1,1
11565344,103,7.3,1
11565344,252,1.5,1
11565344,268,0.78,1
11565344,308,3.14,1
11565344,310,2.9,1
11565344,327,0.27,1
11565492,1,18.83,5
11565492,10,9.5,2
11565492,11,16.08,2
11565492,22,6.29,1
11565492,308,0.37,1
11565573,4,24.509999999999998,5
11565573,14,6.44,3
11565573,17,7.14,1
11565573,42,1.08,1
11565573,105,18.18,4
11565573,247,6.8,3
11565573,251,16.4,11
11565573,252,8.280000000000001,6
11565573,263,0.85,1
11565573,266,0.68,1
11565573,268,29.91,7
11565573,318,94.85999999999999,18
11565573,531,0.56,1
11565573,907,10.23,18
11565603,11,0.9,1
11565603,54,1.0,1
11565603,182,0.17,1
11565603,251,0.2,2
11565603,252,4.35,2
11565603,268,1.86,1
11565603,276,0.92,1
11565603,287,0.21,1
11565603,450,0.31,2
11565980,1,87.81,15
11565980,15,17.08,3
11565980,102,25.6,3
11565980,149,28.45,4
11565980,150,5.71,1
11565980,210,4.48,3
11565980,216,17.049999999999997,4
11565980,252,4.73,4
11565980,263,4.89,4
11565980,318,16.58,1
11568939,1,11.39,2
11568939,11,7.51,3
11568939,22,6.61,1
11568939,111,5.37,1
11568939,120,6.18,1
11568939,343,0.37,4
11569188,250,4.49,5
11571093,1,39.53,13
11571093,15,5.22,1
11571093,216,14.989999999999998,2
11573177,255,4.8,4
11573312,11,5.06,1
11589502,590,13.94,4
11676901,247,0.14,1
11676901,250,0.04,1
11676901,251,1.67,8
11676901,254,59.85,29
11676901,257,0.12,2
11676901,263,0.16,5
11676901,318,3.41,8
11676901,577,40.27,14
11727891,1,10.77,4
11727891,11,7.62,4
11727891,252,23.28,13
11727891,260,2.31,1
11727891,263,4.81,4
11728030,1,11.260000000000002,5
11728030,11,8.92,3
11728030,252,1.92,1
11728936,264,5.49,1
11728987,252,5.32,4
11729037,1,84.78,15
11729037,3,18.21,1
11729037,11,43.93,4
11729037,101,16.84,1
11729037,252,1.14,1
11729037,263,2.8600000000000003,3
11729037,271,1.78,1
11729037,276,0.36,1
11729037,308,1.25,2
11729037,587,5.529999999999999,3
11733395,1,7.59,1
11733395,10,6.86,1
11733395,11,15.05,2
11733395,31,4.47,1
11733395,216,10.43,2
11733395,252,4.48,3
11733395,255,2.9699999999999998,2
11733395,260,20.36,7
11733395,276,1.4899999999999998,3
11733395,701,5.99,1
11736297,247,12.41,1
11736297,250,2.3499999999999996,2
11736297,260,1.56,1
11736297,264,0.78,1
11736378,1,5.44,2
11736378,10,6.6499999999999995,3
11736378,11,12.95,3
11736378,22,7.18,1
11740189,1,14.95,3
11740189,15,3.7,1
11740189,252,1.08,1
11740189,263,9.97,3
11741002,1,2.9699999999999998,3
11741002,260,3.3,2
11743307,1,28.259999999999998,5
11743307,5,0.19,1
11743307,10,9.65,1
11743307,150,2.73,1
11743307,152,22.34,5
11743307,250,1.84,1
11743307,308,1.1600000000000001,2
11743307,580,2.85,5
11743307,602,0.11,1
11743307,659,12.13,1
11743331,1,24.35,5
11743331,216,7.37,2
11743331,251,0.68,1
11743331,252,9.95,9
11743331,260,17.2,8
11749348,260,3.83,1
11749348,701,0.53,1
11750192,3,5.82,4
11751830,1,72.68,6
11751830,10,27.88,2
11751830,11,81.91999999999999,10
11751830,15,18.24,2
11751830,22,29.96,4
11751830,108,46.419999999999995,4
11751830,276,1.31,2
11751830,308,10.6,7
11751830,322,0.47,1
11753205,1,4.81,1
11753205,10,3.9699999999999998,2
11753205,11,9.45,3
11753205,22,5.79,1
11753205,152,0.05,1
11753205,252,6.63,5
11753205,257,0.8899999999999999,2
11753205,260,0.74,2
11755771,1,12.43,4
11755771,11,11.27,1
11755771,15,6.140000000000001,2
11755771,252,1.91,1
11755771,260,0.78,1
11757278,276,4.62,4
11757278,321,4.1,1
11757278,499,11.63,6
11759882,1,12.95,1
11759882,11,14.500000000000002,6
11759882,251,1.49,4
11759882,264,0.3,1
11759882,583,0.71,3
11761135,254,3.17,1
11761135,260,2.09,1
11761135,263,0.31,1
11761135,701,2.09,1
11761178,1,33.56,4
11761178,11,70.18,6
11761178,22,33.089999999999996,2
11761178,112,19.06,1
11761178,113,10.9,1
11761178,308,6.15,6
11761178,327,1.04,3
11761178,343,0.75,1
11763111,252,1.12,1
11763111,254,3.3499999999999996,2
11763111,701,7.16,3
11765092,276,3.8800000000000003,3
11765912,264,56.519999999999996,8
11765912,271,159.84,12
11765912,276,49.5,17
11765912,321,7.359999999999999,2
11765912,583,7.36,10
11765912,592,3.7,3
11766595,1,24.93,4
11766595,4,7.62,3
11766595,257,0.64,1
11766595,260,1.72,2
11766978,1,7.2,1
11766978,3,7.48,1
11766978,11,7.1899999999999995,3
11766978,14,5.44,1
11766978,276,2.38,4
11767249,10,3.58,2
11767249,11,10.48,2
11767494,1,32.21,6
11767494,10,27.499999999999996,8
11767494,11,81.92,14
11767494,22,31.29,4
11767494,271,0.89,1
11767494,276,4.2299999999999995,4
11767494,308,5.91,5
11767494,310,1.4,1
11768474,1,51.74,6
11768474,3,19.38,1
11768474,10,68.92,5
11768474,11,256.53,31
11768474,22,86.94,12
11768474,251,2.35,2
11768474,252,0.5,1
11768474,263,0.72,1
11768474,271,1.54,2
11768474,276,7.8500000000000005,4
11768474,308,30.53,12
11768474,327,0.46,1
11768474,345,0.44999999999999996,2
11768679,1,29.87,10
11768679,216,41.81,6
11768679,247,3.62,1
11768679,260,20.1,1
11768679,263,19.95,4
11768679,308,0.67,2
11768679,318,1.4,1
11768679,592,1.0,1
11770584,1,9.31,1
11770584,11,25.39,4
11770584,216,13.42,2
11770584,260,6.81,1
11770584,263,5.55,1
11770584,701,8.13,1
11772579,252,6.26,1
11772900,1,71.13,15
11772900,11,28.52,5
11772900,210,1.86,1
11772900,216,97.68,21
11772900,252,38.97,15
11772900,260,69.92,17
11772900,263,39.33,12
11772900,308,2.7800000000000002,2
11773796,1,45.49,7
11773796,10,6.27,1
11773796,11,18.07,4
11773796,252,1.8900000000000001,2
11773796,276,4.03,5
11773796,308,2.82,2
11773796,701,0.3,1
11774571,1,47.5,4
11774571,2,3.62,1
11774571,160,21.119999999999997,6
11774571,276,0.53,2
11774571,580,4.68,1
11774571,583,0.33,1
11774695,1,12.969999999999999,4
11774695,10,6.449999999999999,2
11774695,11,8.19,1
11774695,252,2.29,4
11776078,247,24.53,4
11776078,251,3.3,3
11776078,254,1.64,2
11776078,264,0.18000000000000002,2
11776507,1,2.7299999999999995,4
11776507,3,1.08,1
11776507,10,5.29,1
11776507,11,5.89,1
11776507,172,1.12,1
11776507,252,1.85,1
11778631,1,0.96,1
11778631,11,0.76,1
11778631,30,5.890000000000001,3
11778631,260,5.3100000000000005,2
11778631,583,0.43,1
11778631,701,1.63,1
11780407,252,4.53,3
11783082,210,1.95,1
11783082,252,9.14,6
11783082,257,13.989999999999998,6
11783082,263,11.500000000000002,5
11783988,1,20.97,9
11783988,3,5.4,3
11783988,11,8.76,3
11783988,14,5.87,3
11783988,252,1.4,1
11785387,1,12.870000000000001,3
11785387,11,12.86,2
11785387,15,6.98,2
11785387,22,10.62,1
11785387,108,9.32,1
11785387,152,0.6,1
11785387,276,2.41,1
11785387,308,1.4600000000000002,3
11785387,327,1.4000000000000001,2
11789137,1,50.269999999999996,5
11789137,216,2.59,2
11789137,252,31.619999999999997,17
11789137,254,12.860000000000001,4
11789137,260,4.34,2
11789137,263,13.309999999999999,5
11789137,271,2.6500000000000004,5
11789137,276,6.3,1
11789137,308,5.8100000000000005,4
11789137,318,34.3,13
11789196,1,12.620000000000001,4
11789196,11,11.2,4
11789196,22,5.54,5
11791182,257,2.2,5
11791182,264,4.1,2
11791182,318,3.9000000000000004,2
11791182,587,17.8,5
11791778,1,14.950000000000001,3
11791778,3,16.720000000000002,7
11791778,11,19.2,3
11791778,14,6.16,1
11791778,31,8.68,2
11791778,252,4.97,1
11791778,257,3.01,1
11791778,260,17.2,5
11791778,263,3.79,1
11791778,264,0.22,2
11791778,268,1.51,2
11791778,907,0.39,1
11792944,1,25.52,7
11792944,11,8.85,1
11792944,216,15.370000000000001,5
11792944,247,2.16,2
11792944,252,17.380000000000003,10
11792944,254,18.72,6
11792944,256,0.14,1
11792944,263,9.57,4
11792944,268,0.26,1
11792944,318,58.64000000000001,14
11794645,1,13.09,6
11794645,14,4.3,3
11794645,251,2.69,2
11794645,252,4.07,4
11794645,254,2.44,1
11794645,260,12.389999999999999,3
11794645,268,12.969999999999999,6
11794645,271,0.11,1
11794645,308,2.39,4
11794645,318,5.16,1
11794645,701,4.85,1
11798985,1,43.15,10
11798985,11,18.92,3
11798985,15,30.1,4
11798985,216,13.670000000000002,4
11798985,252,5.4,8
11798985,271,2.33,1
11801196,4,0.38,1
11801196,247,1.05,1
11801196,254,1.69,2
11801196,267,2.93,3
11801196,271,0.02,1
11801196,276,8.04,5
11801196,578,2.2,1
11801803,1,21.99,5
11801803,15,7.91,2
11801803,252,0.32,1
11801803,260,4.71,2
11802303,1,22.62,4
11802303,13,38.97,4
11802303,101,11.51,1
11802303,308,2.29,3
11802788,1,8.53,2
11802788,3,2.36,1
11802788,10,4.28,2
11802788,15,10.0,1
11802788,252,2.86,3
11802788,263,6.7799999999999985,6
11802788,318,9.14,2
11803598,1,3.73,2
11803598,11,4.24,1
11803598,16,3.02,1
11803598,252,3.3,5
11803598,254,10.7,3
11803598,260,11.379999999999999,3
11803598,263,2.99,1
11805930,15,8.67,4
11806775,1,25.75,8
11806775,10,10.14,3
11806775,11,20.73,1
11806775,15,9.03,1
11806775,22,10.84,3
11806775,252,1.34,1
11806775,260,1.49,1
11806775,261,0.52,1
11806775,339,4.33,2
11807232,1,6.9399999999999995,2
11807232,10,6.41,2
11807232,15,48.379999999999995,19
11807232,22,24.08,4
11807232,216,24.730000000000004,5
11807232,247,4.22,1
11807232,252,9.64,7
11807232,257,4.5,4
11807232,263,3.82,6
11807895,247,2.2800000000000002,2
11807895,254,4.55,2
11807895,267,9.92,3
11807895,318,1.58,1
11808794,1,36.17,4
11808794,11,30.820000000000004,7
11808794,30,17.57,1
11808794,251,5.550000000000001,8
11808794,254,1.66,1
11808794,263,0.32,1
11808794,268,0.52,1
11808794,276,1.9400000000000002,3
11809731,1,13.429999999999998,6
11809731,15,4.09,2
11809731,151,5.720000000000001,2
11809731,251,0.74,2
11809731,260,2.05,1
11809731,308,0.37,1
11809839,276,2.79,1
11809839,583,3.04,7
11809839,587,8.1,3
11809839,903,0.24,1
11810586,10,3.24,1
11810586,15,8.66,1
11811280,1,13.989999999999998,3
11811280,11,17.05,6
11811280,14,22.61,1
11811280,22,18.27,3
11811280,257,0.48,1
11811280,263,5.38,1
11812082,3,54.849999999999994,9
11812082,7,25.330000000000002,7
11812082,215,8.049999999999999,3
11812082,247,11.67,4
11812082,252,108.37,46
11812082,254,11.829999999999998,4
11812082,260,195.35999999999999,30
11812082,264,0.04,1
11812082,276,1.3800000000000001,3
11812082,417,1.36,1
11812082,583,2.31,1
11812082,593,8.48,4
11812082,704,41.67,6
11812082,709,1.89,1
11812082,907,7.5,10
11812287,1,10.1,1
11812287,3,7.98,2
11812287,11,10.46,2
11812287,276,4.33,3
11812287,308,1.8900000000000001,4
11812945,251,0.87,1
11812945,252,5.29,2
11812945,267,3.88,1
11813038,1,11.52,3
11813038,11,9.22,2
11813038,264,3.79,1
11813038,276,1.17,1
11813038,308,6.36,2
11814182,1,18.46,5
11814182,2,5.4,2
11814182,15,6.640000000000001,2
11814182,21,10.5,2
11815642,1,33.36,8
11815642,2,3.84,1
11815642,5,0.52,1
11815642,11,10.35,3
11815642,252,0.64,1
11815642,263,0.61,1
11816584,11,19.650000000000002,4
11816584,22,10.08,1
11816584,252,2.28,3
11816584,260,1.93,1
11816584,308,1.9300000000000002,2
11816584,701,2.26,1
11817599,264,5.109999999999999,2
11817599,276,2.05,3
11819273,1,9.39,3
11819273,15,5.56,1
11819672,1,18.85,5
11819672,10,2.05,1
11819672,11,9.66,2
11819672,15,6.74,2
11819672,22,6.42,1
11819672,252,1.71,3
11819672,254,7.08,4
11819672,318,0.5,1
11819672,583,1.52,1
11822681,1,9.9,2
11822681,10,22.42,5
11822681,11,13.489999999999998,5
11822681,252,14.850000000000001,6
11822681,263,10.479999999999999,6
11822681,308,0.27,3
11823335,255,10.969999999999999,2
11824579,1,12.4,1
11824579,2,2.41,1
11824579,251,0.32,1
11824579,252,8.69,5
11824579,260,4.52,2
11824579,263,2.34,1
11824579,264,3.81,1
11824579,308,0.8799999999999999,2
11824579,339,1.76,2
11824579,702,3.4,2
11824781,1,11.91,4
11824781,10,4.640000000000001,2
11824781,15,5.33,1
11824781,252,0.7,1
11824978,1,39.57,4
11824978,10,8.45,1
11824978,11,24.97,2
11824978,22,12.02,2
11825303,1,12.68,2
11825303,10,25.67,1
11825303,11,216.11,18
11825303,15,15.75,3
11825303,22,67.02,7
11825303,216,0.26,1
11825303,271,0.24000000000000002,2
11825303,276,7.3100000000000005,4
11825303,308,12.02,9
11825303,310,2.25,2
11825303,602,15.680000000000001,6
11825303,603,2.0700000000000003,2
11827446,1,87.34999999999998,16
11827446,10,77.35000000000001,10
11827446,11,179.05999999999997,12
11827446,15,26.92,3
11827446,22,84.48,7
11827446,250,0.6,1
11827446,251,6.61,9
11827446,268,10.719999999999999,6
11827446,308,4.3999999999999995,3
11827446,327,0.34,1
11827446,338,9.68,4
11827446,339,0.15,1
11827446,343,15.17,5
11827446,583,0.42,1
11827586,1,20.41,4
11827586,11,25.11,3
11827586,22,18.38,2
11827586,251,3.0300000000000002,2
11827586,252,0.44000000000000006,2
11827586,268,1.19,1
11829996,1,8.36,7
11829996,3,1.78,2
11829996,260,2.25,3
11829996,268,0.31,1
11829996,276,3.29,3
11830544,252,0.63,1
11830544,257,1.81,2
11830544,268,0.87,2
11830544,583,11.99,5
11830544,593,1.23,1
11830781,318,2.44,2
11830846,15,5.7,2
11830846,268,0.35,1
11830846,583,0.66,1
11833306,1,58.23,8
11833306,11,53.49,6
11833306,22,18.44,1
11833306,101,29.84,3
11833306,120,28.1,4
11833306,252,3.54,2
11833306,271,0.12,1
11833306,343,6.96,11
11834183,251,1.62,1
11834183,254,2.88,2
11834183,587,13.420000000000002,3
11834183,903,1.23,4
11835287,1,27.909999999999997,5
11835287,10,7.04,1
11835287,11,17.990000000000002,3
11835287,14,25.6,4
11835287,22,9.69,1
11835287,251,1.32,1
11835287,252,0.51,1
11835287,263,0.21,1
11835287,276,1.07,2
11835287,583,3.24,2
11835600,251,1.62,1
11835600,252,3.59,4
11835600,260,3.08,3
11837646,1,24.96,6
11837646,15,10.77,2
11837646,264,0.01,1
11837646,276,2.23,5
11837646,308,4.73,2
11837646,318,5.1899999999999995,4
11837646,593,8.51,2
11838073,212,1.46,5
11838073,260,0.24,1
11838073,263,0.32,1
11838073,429,0.22,1
11838073,581,2.07,1
11838073,583,18.21,13
11840892,2,5.98,2
11840892,3,3.21,1
11840892,11,7.58,2
11841384,1,34.12,4
11841384,5,0.36,2
11841384,11,49.56999999999999,6
11841384,15,42.79,3
11841384,22,31.39,5
11841384,251,16.47,4
11841384,252,4.4,4
11841384,308,6.9,8
11841384,325,4.61,2
11841384,343,0.45999999999999996,2
11841546,3,8.13,6
11841546,11,14.620000000000001,7
11841546,32,5.58,3
11841546,276,2.08,1
11841546,321,3.44,2
11841546,580,0.36,1
11842135,1,6.73,5
11842135,16,6.93,4
11842135,260,4.35,4
11843190,1,27.4,4
11843190,3,2.86,1
11843190,252,1.11,1
11843190,308,10.280000000000001,4
11843190,327,0.17,1
11843190,701,0.15,1
11843387,252,2.15,2
11843387,254,1.71,2
11844294,1,19.42,3
11844294,10,9.309999999999999,2
11844294,11,28.96,6
11844294,22,15.08,1
11844294,101,12.91,1
11844294,263,7.1,1
11844294,308,0.41,1
11844294,343,1.3,1
11844294,345,2.2199999999999998,4
11844898,1,20.77,2
11844898,10,5.62,1
11844898,22,8.09,2
11844898,250,9.95,8
11848036,257,1.79,2
11848036,263,1.7600000000000002,2
11849598,1,25.97,4
11849598,11,21.06,1
11849598,14,1.82,1
11849598,252,0.82,1
11849598,263,3.3600000000000003,2
11849598,264,1.18,1
11849598,276,1.04,1
11849598,308,1.96,2
11849784,14,8.18,2
11849784,214,12.23,3
11849784,252,0.72,1
11849784,254,15.799999999999999,5
11849784,260,36.63,10
11850030,1,17.14,5
11850030,11,6.47,2
11850030,257,6.53,1
11850073,1,15.07,4
11850073,15,5.75,1
11850073,216,11.24,2
11850073,252,0.58,1
11850073,260,24.03,8
11850073,263,2.49,2
11850073,701,0.9199999999999999,2
11850146,3,16.4,3
11850146,14,10.72,1
11850146,18,10.43,5
11850146,217,2.26,1
11850146,260,11.129999999999999,6
11850146,285,0.06,1
11850146,318,10.549999999999999,5
11850146,907,0.63,3
11852181,1,57.1,10
11852181,3,5.41,1
11852181,14,10.52,2
11852181,150,1.0,1
11852181,151,16.48,3
11852181,155,5.0,1
11852181,251,3.17,3
11852181,252,3.48,1
11852181,264,4.65,2
11852181,268,1.62,1
11852181,276,3.2800000000000002,2
11852181,280,3.0,1
11852181,308,3.04,2
11852181,327,0.13,2
11852343,250,1.52,2
11852343,251,3.99,2
11852343,260,5.21,2
11852343,268,2.77,2
11852491,1,18.02,4
11852491,3,11.49,2
11852491,11,8.1,2
11852491,252,8.33,6
11852491,260,12.209999999999999,3
11853471,1,6.27,3
11853471,3,17.349999999999998,3
11853471,14,24.88,2
11853471,31,17.11,4
11853471,260,27.97,3
11853471,450,0.44,1
11853471,543,0.26,2
11855482,1,4.93,1
11855482,11,8.94,1
11855482,30,10.639999999999999,2
11855482,31,4.17,1
11855482,171,3.26,3
11855482,247,6.9799999999999995,6
11855482,252,3.4000000000000004,2
11855482,254,11.27,10
11855482,267,1.0,2
11855482,318,0.48,1
11855482,450,0.53,1
11857973,1,12.86,9
11857973,3,2.89,1
11857973,252,1.52,4
11857973,260,2.27,3
11857973,308,1.23,2
11859070,251,9.0,6
11859070,260,1.74,1
11859070,701,3.6100000000000003,5
11860699,1,24.98,3
11860699,11,13.21,3
11860699,22,17.2,5
11860699,216,15.62,3
11860699,263,0.98,2
11860699,276,0.46,1
11861571,503,0.09,1
11867510,1,14.06,15
11867510,5,1.15,3
11867510,11,5.54,2
11867510,152,7.34,7
11867510,325,2.11,4
11867510,411,2.06,3
11867928,1,9.09,4
11867928,11,0.85,1
11867928,108,11.81,1
11867928,250,6.359999999999999,6
11867928,450,0.39,1
11869149,254,5.84,4
11869580,1,6.880000000000001,2
11869580,15,11.11,3
11869580,308,1.09,1
11869580,310,0.77,1
11870147,1,8.53,3
11870147,11,17.52,3
11870147,22,9.780000000000001,2
11870147,276,1.87,2
11870147,308,0.07,1
11873839,1,2.31,1
11873839,3,2.8,1
11873839,252,0.37,1
11873839,260,5.35,2
11873839,321,1.25,1
11873839,592,0.32,1
11874398,1,30.56,5
11874398,3,31.36,3
11874398,10,23.0,5
11874398,11,101.02,9
11874398,22,15.07,2
11874398,31,9.59,3
11874398,216,0.63,1
11874398,310,0.06,1
11874398,334,1.74,4
11874398,339,4.59,8
11874398,583,0.34,1
11874584,1,6.47,1
11874584,11,6.01,1
11874584,210,2.84,1
11874584,263,1.07,2
11874584,281,0.33,1
11875645,1,127.5,11
11875645,3,49.89,6
11875645,11,123.70000000000002,15
11875645,22,53.699999999999996,6
11875645,216,36.519999999999996,8
11875645,260,0.38,2
11876234,252,9.219999999999999,2
11876234,263,2.06,1
11876684,1,16.08,2
11876684,5,0.32,1
11876684,11,11.379999999999999,4
11876684,276,0.98,3
11876684,308,1.41,1
11876684,336,0.8300000000000001,3
11878849,1,6.119999999999999,2
11878849,251,0.68,1
11878849,263,0.71,1
11878849,268,2.61,1
11878849,271,0.28,1
11879187,1,8.59,2
11879187,11,6.24,1
11879187,15,3.84,2
11879187,271,1.21,1
11879497,1,9.8,5
11879497,10,7.13,4
11879497,150,0.99,1
11879497,151,3.5700000000000003,3
11879497,264,0.69,1
11879497,276,2.68,2
11879497,308,0.87,1
11879497,310,0.88,1
11879497,583,0.45,1
11880789,254,2.4000000000000004,2
11880789,255,0.8200000000000001,2
11884644,276,2.75,1
11888895,251,19.439999999999998,3
11889603,1,4.16,2
11889603,11,8.830000000000002,3
11889603,14,6.95,1
11889603,271,0.07,1
11889603,276,2.0300000000000002,2
11889603,310,0.01,1
11892310,252,2.32,1
11892310,254,9.94,3
11892310,260,48.51,6
11894003,1,4.6000000000000005,3
11894003,11,5.32,3
11894003,251,2.1500000000000004,3
11894488,250,5.66,5
11894488,252,2.58,3
11894488,271,0.55,2
11894488,585,0.17,1
11894488,587,2.1,1
11896103,1,26.02,8
11896103,3,5.02,1
11896103,11,11.52,1
11896103,15,6.53,2
11896103,216,32.93000000000001,10
11896103,252,4.6,1
11898084,251,4.66,2
11901883,1,112.83000000000001,12
11901883,10,21.599999999999998,3
11901883,11,13.11,2
11901883,15,22.05,2
11901883,22,21.71,4
11901883,252,1.2,1
11901883,254,14.780000000000001,3
11901883,263,6.42,4
11901883,276,2.3,2
11901883,308,1.77,1
11901883,310,3.1399999999999997,3
11901883,327,0.93,3
11901883,345,4.18,9
11901883,578,2.45,1
11902030,1,3.19,2
11902030,252,3.9899999999999998,5
11902030,260,2.33,2
11903304,276,0.39,1
11903304,593,2.14,2
11904440,250,4.779999999999999,6
11904440,266,2.1999999999999997,2
11904440,592,16.46,4
11904831,15,8.540000000000001,2
11904831,22,5.76,1
11904831,276,2.54,2
11904831,308,0.9,1
11904831,342,0.2,1
11906400,210,5.12,2
11906400,252,5.83,2
11906400,261,17.18,6
11906400,271,2.06,4
11906400,580,0.65,2
11906400,583,6.2,4
11906400,593,0.91,1
11906494,1,8.1,1
11906494,13,16.36,4
11906494,22,10.81,1
11906494,308,0.35,2
11906605,255,8.15,2
11907334,1,14.059999999999999,4
11907334,10,5.9399999999999995,2
11907334,252,1.32,1
11908047,252,2.2,2
11908047,260,0.65,1
11908438,1,7.6,1
11908438,11,7.48,3
11908438,22,4.55,1
11909132,1,42.83,8
11909132,10,7.53,1
11909132,11,35.0,5
11909132,22,23.75,3
11909132,101,11.969999999999999,2
11909132,210,8.33,1
11909132,216,19.770000000000003,3
11909132,252,14.93,8
11909132,260,9.92,2
11909132,263,12.620000000000001,4
11909132,271,0.88,1
11909302,276,0.33,1
11909302,578,2.71,2
11910076,1,210.44,22
11910076,101,18.27,3
11910076,150,15.25,4
11910076,151,81.85,9
11910076,155,37.32,2
11910076,276,2.85,2
11910076,308,4.12,3
11910742,1,100.19999999999999,4
11910742,2,11.59,2
11910742,11,155.10999999999999,8
11910742,22,97.55,5
11910742,247,43.26,6
11910742,251,1.18,1
11910742,271,0.33,1
11910742,276,60.61,14
11910742,308,21.169999999999998,9
11910742,310,0.86,1
11910742,319,0.96,1
11910742,345,0.75,3
11913091,1,120.03999999999999,9
11913091,3,55.019999999999996,3
11913091,11,344.59000000000003,33
11913091,15,67.65,10
11913091,16,30.130000000000003,2
11913091,22,65.61,7
