OriginalPesticideRowID,companyname,companyregistrationnumber,streetname,streetbuildingidentifier,flooridentifier,postcodeidentifier,city,acreagesize,acreageunit,name,code,pesticidename,pesticideregistrationnumber,dosagequantity,dosageunit,nopesticides
59609,,15775173,Myretykkevej,1,nan,4593,Eskebjerg,9.88,2,Juletræer og pyntegrønt,583,,756-7,14.82,4,0
59678,,15782641,Flamstedvej,125,nan,9260,Gistrup,5.74,2,Vinterraps,22,,756-7,14.35,4,0
59679,,15782641,Flamstedvej,125,nan,9260,Gistrup,7.58,2,Vinterbyg,10,,18-569,0.379,4,0
59680,,15782641,Flamstedvej,125,nan,9260,Gistrup,7.76,2,Vinterhvede,11,,396-26,1.164,4,0
59681,,15782641,Flamstedvej,125,nan,9260,Gistrup,7.58,2,Vinterbyg,10,,18-597,2.274,4,0
59682,,15782641,Flamstedvej,125,nan,9260,Gistrup,6.82,2,Vårbyg,1,,19-184,1.364,4,0
59683,,15782641,Flamstedvej,125,nan,9260,Gistrup,6.65,2,"Korn og bælgsæd, helsæd, under 50% bælgsæd",214,,396-77,1.33,2,0
59684,,15782641,Flamstedvej,125,nan,9260,Gistrup,5.74,2,Vinterraps,22,,396-12,1.722,4,0
59685,,15782641,Flamstedvej,125,nan,9260,Gistrup,5.74,2,Vinterraps,22,,64-91,2.296,4,0
59686,,15782641,Flamstedvej,125,nan,9260,Gistrup,7.58,2,Vinterbyg,10,,19-184,1.516,4,0
59687,,15782641,Flamstedvej,125,nan,9260,Gistrup,7.76,2,Vinterhvede,11,,18-665,2.328,4,0
59688,,15782641,Flamstedvej,125,nan,9260,Gistrup,5.74,2,Vinterraps,22,,396-82,1.148,4,0
59689,,15782641,Flamstedvej,125,nan,9260,Gistrup,7.58,2,Vinterbyg,10,,18-414,1.516,4,0
59690,,15782641,Flamstedvej,125,nan,9260,Gistrup,5.74,2,Vinterraps,22,,18-597,2.87,4,0
59691,,15782641,Flamstedvej,125,nan,9260,Gistrup,6.82,2,Vårbyg,1,,11-69,0.051,2,0
59692,,15782641,Flamstedvej,125,nan,9260,Gistrup,5.74,2,Vinterraps,22,,396-77,2.296,2,0
59693,,15782641,Flamstedvej,125,nan,9260,Gistrup,7.58,2,Vinterbyg,10,,1-211,11.37,4,0
59694,,15782641,Flamstedvej,125,nan,9260,Gistrup,7.76,2,Vinterhvede,11,,19-240,4.656,4,0
59695,,15782641,Flamstedvej,125,nan,9260,Gistrup,6.82,2,Vårbyg,1,,396-26,0.17,4,0
59696,,15782641,Flamstedvej,125,nan,9260,Gistrup,6.82,2,Vårbyg,1,,18-414,1.023,4,0
59697,,15782641,Flamstedvej,125,nan,9260,Gistrup,6.82,2,Vårbyg,1,,18-597,2.046,4,0
59698,,15782641,Flamstedvej,125,nan,9260,Gistrup,7.76,2,Vinterhvede,11,,1-211,7.76,4,0
59699,,15782641,Flamstedvej,125,nan,9260,Gistrup,6.82,2,Vårbyg,1,,64-68,2.046,4,0
59700,,15782641,Flamstedvej,125,nan,9260,Gistrup,7.76,2,Vinterhvede,11,,19-184,1.552,4,0
59701,,15782641,Flamstedvej,125,nan,9260,Gistrup,7.76,2,Vinterhvede,11,,18-569,0.776,4,0
59702,,15782641,Flamstedvej,125,nan,9260,Gistrup,5.74,2,Vinterraps,22,,64-72,7.175,4,0
59703,,15782641,Flamstedvej,125,nan,9260,Gistrup,7.58,2,Vinterbyg,10,,396-26,1.137,4,0
59704,,15782641,Flamstedvej,125,nan,9260,Gistrup,7.76,2,Vinterhvede,11,,18-597,3.104,4,0
59705,,15782641,Flamstedvej,125,nan,9260,Gistrup,5.74,2,Vinterraps,22,,18-665,1.722,4,0
59777,,15788844,Søndergårdsvej,10,nan,2870,Dyssegård,,,nan,,,nan,,,1
60211,,15829648,Landevejen,49,nan,8543,Hornslet,,,nan,,,nan,,,1
60549,,15860502,Fårupvej,48,nan,8471,Sabro,0.6,2,Potteplanter,545,,19-151,0.55,2,0
60550,,15860502,Fårupvej,48,nan,8471,Sabro,0.2,2,Potteplanter,545,,1-253,0.075,2,0
60551,,15860502,Fårupvej,48,nan,8471,Sabro,0.2,2,Potteplanter,545,,1-195,0.06,4,0
60900,,15917296,Lejrskov Kirkevej,2,nan,6640,Lunderskov,,,nan,,,nan,,,1
60972,,15927410,Mannekildevej,3,nan,4050,Skibby,8.33,2,Vinterhybridrug,15,,18-631,2.499,4,0
60973,,15927410,Mannekildevej,3,nan,4050,Skibby,2.0,2,Vårhvede,2,,18-667,0.92,4,0
60974,,15927410,Mannekildevej,3,nan,4050,Skibby,8.33,2,Vinterhybridrug,15,,1-211,6.664,4,0
60975,,15927410,Mannekildevej,3,nan,4050,Skibby,17.04,2,Vinterhvede,11,,19-240,8.52,4,0
60976,,15927410,Mannekildevej,3,nan,4050,Skibby,2.0,2,Vårhvede,2,,396-82,0.184,4,0
60977,,15927410,Mannekildevej,3,nan,4050,Skibby,2.0,2,Vårhvede,2,,19-184,0.368,4,0
60978,,15927410,Mannekildevej,3,nan,4050,Skibby,8.33,2,Vinterhybridrug,15,,64-88,2.499,4,0
60979,,15927410,Mannekildevej,3,nan,4050,Skibby,17.04,2,Vinterhvede,11,,18-631,5.112,4,0
60980,,15927410,Mannekildevej,3,nan,4050,Skibby,17.04,2,Vinterhvede,11,,11-69,0.0852,2,0
60981,,15927410,Mannekildevej,3,nan,4050,Skibby,17.04,2,Vinterhvede,11,,64-100,0.5964,2,0
60982,,15927410,Mannekildevej,3,nan,4050,Skibby,2.0,2,Vårhvede,2,,18-597,0.736,4,0
60983,,15927410,Mannekildevej,3,nan,4050,Skibby,17.04,2,Vinterhvede,11,,18-667,5.112,4,0
60984,,15927410,Mannekildevej,3,nan,4050,Skibby,2.0,2,Vårhvede,2,,11-69,0.01,2,0
60985,,15927410,Mannekildevej,3,nan,4050,Skibby,8.33,2,Vinterhybridrug,15,,18-597,4.165,4,0
60986,,15927410,Mannekildevej,3,nan,4050,Skibby,8.33,2,Vinterhybridrug,15,,11-69,0.0417,2,0
60987,,15927410,Mannekildevej,3,nan,4050,Skibby,17.04,2,Vinterhvede,11,,1-154,2.556,4,0
60988,,15927410,Mannekildevej,3,nan,4050,Skibby,17.04,2,Vinterhvede,11,,18-597,6.816,4,0
60989,,15927410,Mannekildevej,3,nan,4050,Skibby,17.04,2,Vinterhvede,11,,396-82,1.704,4,0
60990,,15927410,Mannekildevej,3,nan,4050,Skibby,2.0,2,Vårhvede,2,,64-88,0.6,4,0
60991,,15927410,Mannekildevej,3,nan,4050,Skibby,8.33,2,Vinterhybridrug,15,,18-667,2.499,4,0
60992,,15927410,Mannekildevej,3,nan,4050,Skibby,17.04,2,Vinterhvede,11,,19-184,3.408,4,0
60993,,15927410,Mannekildevej,3,nan,4050,Skibby,17.04,2,Vinterhvede,11,,1-211,13.632,4,0
60994,,15927410,Mannekildevej,3,nan,4050,Skibby,8.33,2,Vinterhybridrug,15,,396-82,0.833,4,0
61505,,15983736,Burvej,26,nan,7570,Vemb,,,nan,,,nan,,,1
62628,,16102199,Munkhøjvej,3,nan,9550,Mariager,10.07,2,Juletræer og pyntegrønt,583,,396-53,3.826,4,0
62629,,16102199,Munkhøjvej,3,nan,9550,Mariager,10.07,2,Juletræer og pyntegrønt,583,,48-43,20.14,4,0
63343,,16181277,Hedagervej,8,nan,7200,Grindsted,,,nan,,,nan,,,1
63622,,16207691,Hønsemosen,3,nan,6064,Jordrup,0.1,2,Potteplanter,545,,1-172,1e-05,4,0
63706,,16212296,Albækvej,3,nan,7500,Holstebro,15.0,2,Juletræer og pyntegrønt,583,,526-21,3.0,4,0
63707,,16212296,Albækvej,3,nan,7500,Holstebro,19.0,2,Juletræer og pyntegrønt,583,,18-669,60.0,4,0
63708,,16212296,Albækvej,3,nan,7500,Holstebro,20.0,2,Juletræer og pyntegrønt,583,,347-5,2.0,4,0
64229,,16259128,Vinkelvej,7,nan,6230,Rødekro,22.0,2,Lukket system,499,,18-549,0.075,4,0
64230,,16259128,Vinkelvej,7,nan,6230,Rødekro,1.5,2,"Planteskolekulturer, vedplanter, til videresalg",497,,19-166,0.09,4,0
64231,,16259128,Vinkelvej,7,nan,6230,Rødekro,1.5,2,"Planteskolekulturer, vedplanter, til videresalg",497,,18-407,0.5,4,0
64232,,16259128,Vinkelvej,7,nan,6230,Rødekro,0.22,2,Lukket system,499,,352-5,0.105,2,0
64233,,16259128,Vinkelvej,7,nan,6230,Rødekro,1.5,2,"Planteskolekulturer, vedplanter, til videresalg",497,,632-5,0.19,4,0
64234,,16259128,Vinkelvej,7,nan,6230,Rødekro,1.5,2,"Planteskolekulturer, vedplanter, til videresalg",497,,561-3,0.1,4,0
64235,,16259128,Vinkelvej,7,nan,6230,Rødekro,1.5,2,"Planteskolekulturer, vedplanter, til videresalg",497,,561-6,0.03,4,0
64236,,16259128,Vinkelvej,7,nan,6230,Rødekro,1.5,2,"Planteskolekulturer, vedplanter, til videresalg",497,,1-195,0.1,4,0
64237,,16259128,Vinkelvej,7,nan,6230,Rødekro,1.5,2,"Planteskolekulturer, vedplanter, til videresalg",497,,18-581,8.0,4,0
65353,,16342718,Industriparken,1,nan,6360,Tinglev,,,nan,,,nan,,,1
65477,,16372137,Egemosevej,4,nan,4174,Jystrup Midtsj,14.4,2,Juletræer og pyntegrønt,583,,347-5,11.0,4,0
65478,,16372137,Egemosevej,4,nan,4174,Jystrup Midtsj,14.4,2,Juletræer og pyntegrønt,583,,18-669,54.7,4,0
65479,,16372137,Egemosevej,4,nan,4174,Jystrup Midtsj,14.4,2,Juletræer og pyntegrønt,583,,561-3,3.0,2,0
65556,,16384186,Orte Byvej,30,nan,5560,Aarup,89.36,2,Juletræer og pyntegrønt,583,,396-82,13.55,4,0
65557,,16384186,Orte Byvej,30,nan,5560,Aarup,89.36,2,Juletræer og pyntegrønt,583,,1067-3,3.695,4,0
65558,,16384186,Orte Byvej,30,nan,5560,Aarup,89.36,2,Juletræer og pyntegrønt,583,,396-26,6.656,4,0
65559,,16384186,Orte Byvej,30,nan,5560,Aarup,89.36,2,Juletræer og pyntegrønt,583,,347-12,36.644,4,0
65560,,16384186,Orte Byvej,30,nan,5560,Aarup,89.36,2,Juletræer og pyntegrønt,583,,396-53,53.26,4,0
65561,,16384186,Orte Byvej,30,nan,5560,Aarup,89.36,2,Juletræer og pyntegrønt,583,,48-16,156.13,4,0
65572,,16390631,Grenåvej,281,nan,8961,Allingåbro,,,nan,,,nan,,,1
65573,,16391638,Nykøbingvej,282,nan,4800,Nykøbing F,,,nan,,,nan,,,1
65655,,16395781,Stjær Bakker,89,nan,8660,Skanderborg,1.0,2,"Skovlandbrug, ikke støtteberettiget",487,,706-1,2.5,4,0
65656,,16395781,Stjær Bakker,89,nan,8660,Skanderborg,1.0,2,"Skovlandbrug, ikke støtteberettiget",487,,1-252,2.5,2,0
65657,,16395781,Stjær Bakker,89,nan,8660,Skanderborg,7.0,2,"Skovlandbrug, ikke støtteberettiget",487,,18-669,3.5,4,0
65658,,16395781,Stjær Bakker,89,nan,8660,Skanderborg,7.0,2,Juletræer og pyntegrønt,583,,18-669,3.75,4,0
65881,,16439983,Hærvejen,5,nan,8620,Kjellerup,7.0,2,Juletræer og pyntegrønt,583,,48-16,21.0,4,0
65882,,16439983,Hærvejen,5,nan,8620,Kjellerup,8.0,2,Juletræer og pyntegrønt,583,,396-82,1.6,4,0
65883,,16440892,Gammelbyvej,8,nan,6780,Skærbæk,13.75,2,Juletræer og pyntegrønt,583,,48-16,25.0,4,0
65884,,16440892,Gammelbyvej,8,nan,6780,Skærbæk,12.0,2,Juletræer og pyntegrønt,583,,561-3,3.0,2,0
66638,,16542709,Ollerupvej,10,nan,4200,Slagelse,,,nan,,,nan,,,1
67073,,16584983,Nørregade,101,nan,6690,Gørding,,,nan,,,nan,,,1
68070,,16704407,Tevringvej,8,nan,6780,Skærbæk,,,nan,,,nan,,,1
68296,,16760498,Vattrupvej,7,nan,8620,Kjellerup,,,nan,,,nan,,,1
68364,,16768634,Hulbækvej,31,nan,8830,Tjele,,,nan,,,nan,,,1
68365,,16770337,Søvangen,5,nan,5631,Ebberup,11.14,2,Juletræer og pyntegrønt,583,,1-252,4.456,2,0
68366,,16770337,Søvangen,5,nan,5631,Ebberup,11.14,2,Juletræer og pyntegrønt,583,,756-2,25.065,4,0
68367,,16770337,Søvangen,5,nan,5631,Ebberup,11.14,2,Juletræer og pyntegrønt,583,,347-12,11.14,4,0
68527,,16812331,Skerningvej,3,nan,5750,Ringe,0.24,2,Potteplanter,545,,19-151,0.24,2,0
68528,,16812331,Skerningvej,3,nan,5750,Ringe,0.24,2,Potteplanter,545,,18-407,0.48,2,0
68529,,16812331,Skerningvej,3,nan,5750,Ringe,0.7,2,Potteplanter,545,,352-5,0.07,2,0
68678,,16828793,Lyngvej,39,nan,4600,Køge,0.3,2,Snitblomster og snitgrønt,544,,738-3,9.3e-05,4,0
68679,,16828793,Lyngvej,39,nan,4600,Køge,0.464,2,Snitblomster og snitgrønt,544,,18-581,0.00030996,4,0
68680,,16828793,Lyngvej,39,nan,4600,Køge,0.3,2,Snitblomster og snitgrønt,544,,19-166,3.6e-05,4,0
68681,,16828793,Lyngvej,39,nan,4600,Køge,0.3,2,Snitblomster og snitgrønt,544,,526-13,3.6e-05,2,0
68682,,16828793,Lyngvej,39,nan,4600,Køge,0.3,2,Snitblomster og snitgrønt,544,,19-151,9.6e-05,2,0
68683,,16828793,Lyngvej,39,nan,4600,Køge,0.054,2,Snitblomster og snitgrønt,544,,396-78,3.78e-06,2,0
68684,,16828793,Lyngvej,39,nan,4600,Køge,0.3,2,Snitblomster og snitgrønt,544,,643-1,0.0002085,4,0
68764,,16838284,Gyldensteensvej,181,nan,5400,Bogense,,,nan,,,nan,,,1
68911,,16858803,Sølvagervej,1,nan,6560,Sommersted,2.4,2,Juletræer og pyntegrønt,583,,396-12,2.4,4,0
68912,,16858803,Sølvagervej,1,nan,6560,Sommersted,129.25,2,Juletræer og pyntegrønt,583,,18-669,110.13,4,0
68913,,16858803,Sølvagervej,1,nan,6560,Sommersted,86.5,2,Juletræer og pyntegrønt,583,,396-82,45.3,4,0
68914,,16858803,Sølvagervej,1,nan,6560,Sommersted,54.25,2,Juletræer og pyntegrønt,583,,347-5,54.25,4,0
68915,,16858803,Sølvagervej,1,nan,6560,Sommersted,19.5,2,Juletræer og pyntegrønt,583,,561-3,4.875,2,0
69273,,16892734,Hesselbjergvej,3,nan,8800,Viborg,14.6,2,Juletræer og pyntegrønt,583,,18-669,19.28,4,0
69274,,16892734,Hesselbjergvej,3,nan,8800,Viborg,14.6,2,Juletræer og pyntegrønt,583,,1-252,3.484,2,0
69275,,16892734,Hesselbjergvej,3,nan,8800,Viborg,14.6,2,Juletræer og pyntegrønt,583,,347-5,11.35,4,0
69276,,16892734,Hesselbjergvej,3,nan,8800,Viborg,14.6,2,Juletræer og pyntegrønt,583,,396-53,5.28,4,0
69413,,16906743,Århusvej,278,nan,8570,Trustrup,2.0,2,"Planteskolekulturer, vedplanter, til videresalg",497,,18-549,0.5,4,0
69414,,16906743,Århusvej,278,nan,8570,Trustrup,1.0,2,"Planteskolekulturer, vedplanter, til videresalg",497,,1-192,1.0,4,0
69776,,16932108,Bladstrupvej,300A,nan,5450,Otterup,,,nan,,,nan,,,1
70519,,17021877,Stenderupvej,30,nan,6100,Haderslev,56.52,2,Vinterraps,22,,19-93,40.694,4,0
70520,,17021877,Stenderupvej,30,nan,6100,Haderslev,56.52,2,Vinterraps,22,,64-91,28.26,4,0
70521,,17021877,Stenderupvej,30,nan,6100,Haderslev,163.9,2,Vinterhvede,11,,756-2,63.294,4,0
70522,,17021877,Stenderupvej,30,nan,6100,Haderslev,115.82,2,Vårbyg,1,,18-416,12.74,4,0
70523,,17021877,Stenderupvej,30,nan,6100,Haderslev,56.52,2,Vinterraps,22,,19-228,28.26,4,0
70524,,17021877,Stenderupvej,30,nan,6100,Haderslev,56.52,2,Vinterraps,22,,396-77,33.912,2,0
70525,,17021877,Stenderupvej,30,nan,6100,Haderslev,115.82,2,Vårbyg,1,,756-2,260.595,4,0
70526,,17021877,Stenderupvej,30,nan,6100,Haderslev,163.9,2,Vinterhvede,11,,347-57,16.39,4,0
70527,,17021877,Stenderupvej,30,nan,6100,Haderslev,56.52,2,Vinterraps,22,,347-25,5.652,2,0
70528,,17021877,Stenderupvej,30,nan,6100,Haderslev,56.52,2,Vinterraps,22,,18-597,28.26,4,0
70529,,17021877,Stenderupvej,30,nan,6100,Haderslev,163.9,2,Vinterhvede,11,,396-82,22.48,4,0
70530,,17021877,Stenderupvej,30,nan,6100,Haderslev,115.82,2,Vårbyg,1,,18-597,23.164,4,0
70531,,17021877,Stenderupvej,30,nan,6100,Haderslev,163.9,2,Vinterhvede,11,,19-240,130.292,4,0
70532,,17021877,Stenderupvej,30,nan,6100,Haderslev,56.52,2,Vinterraps,22,,396-82,11.652,4,0
70533,,17021877,Stenderupvej,30,nan,6100,Haderslev,56.52,2,Vinterraps,22,,64-72,70.65,4,0
70534,,17021877,Stenderupvej,30,nan,6100,Haderslev,163.9,2,Vinterhvede,11,,19-201,81.95,4,0
70535,,17021877,Stenderupvej,30,nan,6100,Haderslev,115.82,2,Vårbyg,1,,48-47,78.21,2,0
70536,,17021877,Stenderupvej,30,nan,6100,Haderslev,56.52,2,Vinterraps,22,,19-207,39.564,4,0
70537,,17021877,Stenderupvej,30,nan,6100,Haderslev,115.82,2,Vårbyg,1,,396-78,17.373,2,0
70538,,17021877,Stenderupvej,30,nan,6100,Haderslev,115.82,2,Vårbyg,1,,347-57,11.582,4,0
70539,,17021877,Stenderupvej,30,nan,6100,Haderslev,163.9,2,Vinterhvede,11,,18-667,58.349,4,0
70540,,17021877,Stenderupvej,30,nan,6100,Haderslev,163.9,2,Vinterhvede,11,,1-223,15.814,4,0
70541,,17021877,Stenderupvej,30,nan,6100,Haderslev,163.9,2,Vinterhvede,11,,64-70,122.925,4,0
70542,,17021877,Stenderupvej,30,nan,6100,Haderslev,163.9,2,Vinterhvede,11,,18-631,81.95,4,0
70809,,17047981,Krokusvej,6,nan,5750,Ringe,8.03,2,Juletræer og pyntegrønt,583,,364-14,1.5,2,0
70810,,17047981,Krokusvej,6,nan,5750,Ringe,8.03,2,Juletræer og pyntegrønt,583,,347-7,6.0,4,0
70811,,17047981,Krokusvej,6,nan,5750,Ringe,8.03,2,Juletræer og pyntegrønt,583,,396-91,15.0,4,0
70812,,17047981,Krokusvej,6,nan,5750,Ringe,8.03,2,Juletræer og pyntegrønt,583,,242-14,24.0,2,0
71116,,17073893,Galtmosevej,12,nan,6973,Ørnhøj,,,nan,,,nan,,,1
71244,,17085395,Vester Lintrupvej,2,nan,6670,Holsted,,,nan,,,nan,,,1
71301,,17095781,Borkvej,18,nan,6950,Ringkøbing,0.72,2,Pærer,529,,318-187,0.36,2,0
71302,,17095781,Borkvej,18,nan,6950,Ringkøbing,6.84,2,Æbler,528,,318-187,4.265,2,0
71303,,17095781,Borkvej,18,nan,6950,Ringkøbing,7.17,2,Anden træfrugt,531,,48-16,11.752,4,0
71304,,17095781,Borkvej,18,nan,6950,Ringkøbing,6.84,2,Æbler,528,,561-3,2.132,2,0
71305,,17095781,Borkvej,18,nan,6950,Ringkøbing,6.84,2,Æbler,528,,361-29,17.1,4,0
71306,,17095781,Borkvej,18,nan,6950,Ringkøbing,0.72,2,Pærer,529,,48-16,1.808,4,0
71307,,17095781,Borkvej,18,nan,6950,Ringkøbing,0.18,2,Hindbær,518,,396-77,0.036,2,0
71308,,17095781,Borkvej,18,nan,6950,Ringkøbing,0.72,2,Pærer,529,,347-5,0.381,4,0
71309,,17095781,Borkvej,18,nan,6950,Ringkøbing,6.84,2,Æbler,528,,352-5,0.958,2,0
71310,,17095781,Borkvej,18,nan,6950,Ringkøbing,0.26,2,Blomme uden undervækst af græs,522,,48-16,0.653,4,0
71311,,17095781,Borkvej,18,nan,6950,Ringkøbing,0.72,2,Pærer,529,,699-1,476.19,5,0
71312,,17095781,Borkvej,18,nan,6950,Ringkøbing,6.84,2,Æbler,528,,699-1,4523.81,5,0
71313,,17095781,Borkvej,18,nan,6950,Ringkøbing,0.72,2,Pærer,529,,361-29,1.8,4,0
71314,,17095781,Borkvej,18,nan,6950,Ringkøbing,0.72,2,Pærer,529,,352-5,0.101,2,0
71315,,17095781,Borkvej,18,nan,6950,Ringkøbing,6.84,2,Æbler,528,,318-143,0.068,2,0
71316,,17095781,Borkvej,18,nan,6950,Ringkøbing,6.84,2,Æbler,528,,347-5,4.326,4,0
71317,,17095781,Borkvej,18,nan,6950,Ringkøbing,6.84,2,Æbler,528,,48-16,17.179,4,0
71318,,17095781,Borkvej,18,nan,6950,Ringkøbing,7.17,2,Anden træfrugt,531,,347-5,2.13,4,0
71319,,17095781,Borkvej,18,nan,6950,Ringkøbing,6.84,2,Æbler,528,,19-159,4.395,4,0
71320,,17095781,Borkvej,18,nan,6950,Ringkøbing,2.73,2,Juletræer og pyntegrønt,583,,347-5,2.73,4,0
71321,,17095781,Borkvej,18,nan,6950,Ringkøbing,0.26,2,Blomme uden undervækst af græs,522,,561-3,0.065,2,0
71322,,17095781,Borkvej,18,nan,6950,Ringkøbing,0.72,2,Pærer,529,,561-3,0.18,2,0
71323,,17095781,Borkvej,18,nan,6950,Ringkøbing,2.73,2,Juletræer og pyntegrønt,583,,18-669,2.58,4,0
71326,,17096834,Vesterbækvej,63,nan,6800,Varde,,,nan,,,nan,,,1
71371,,17103849,Skindbjergvej,31,nan,8500,Grenaa,,,nan,,,nan,,,1
71392,,17108808,Sønderkærvej,7,nan,7330,Brande,5.71,2,Silomajs med græsudlæg,218,,347-46,2.855,4,0
71393,,17108808,Sønderkærvej,7,nan,7330,Brande,5.71,2,Silomajs med græsudlæg,218,,64-82,0.856,4,0
71394,,17108808,Sønderkærvej,7,nan,7330,Brande,5.71,2,Silomajs med græsudlæg,218,,11-72,0.032,2,0
71395,,17108808,Sønderkærvej,7,nan,7330,Brande,5.71,2,Silomajs med græsudlæg,218,,18-442,0.257,2,0
71503,,17114484,Stensborgvej,11,nan,8620,Kjellerup,,,nan,,,nan,,,1
71638,,17122975,Skast,48,nan,6261,Bredebro,,,nan,,,nan,,,1
71829,,17131176,Knudevej,5,nan,7173,Vonge,3.61,2,Juletræer og pyntegrønt,583,,18-514,1.303571,4,0
71830,,17131176,Knudevej,5,nan,7173,Vonge,12.33,2,Juletræer og pyntegrønt,583,,48-16,36.674625,4,0
71831,,17131176,Knudevej,5,nan,7173,Vonge,0.03,2,"Permanent græs, meget lavt udbytte",250,,48-16,0.15,4,0
71832,,17131176,Knudevej,5,nan,7173,Vonge,4.21,2,Juletræer og pyntegrønt,583,,347-7,0.2105,4,0
71833,,17131176,Knudevej,5,nan,7173,Vonge,8.21,2,Juletræer og pyntegrønt,583,,396-26,3.289104,4,0
71834,,17131176,Knudevej,5,nan,7173,Vonge,3.61,2,Juletræer og pyntegrønt,583,,396-53,5.53052,4,0
71944,,17137999,Holmager,2,nan,6940,Lem St,,,nan,,,nan,,,1
72736,,17234072,Tryvej,81,nan,9750,Østervrå,9.6,2,Juletræer og pyntegrønt,583,,526-21,6.0,4,0
72737,,17234072,Tryvej,81,nan,9750,Østervrå,9.6,2,Juletræer og pyntegrønt,583,,64-74,0.32,4,0
72738,,17234072,Tryvej,81,nan,9750,Østervrå,9.6,2,Juletræer og pyntegrønt,583,,48-16,9.6,4,0
72739,,17234072,Tryvej,81,nan,9750,Østervrå,1.0,2,Vårhavre,3,,347-5,1.0,4,0
72740,,17234072,Tryvej,81,nan,9750,Østervrå,9.6,2,Juletræer og pyntegrønt,583,,347-5,8.8,4,0
72741,,17234072,Tryvej,81,nan,9750,Østervrå,9.6,2,Juletræer og pyntegrønt,583,,561-3,2.41,4,0
73174,,17302949,Nybrovej,60,nan,3751,Østermarie,,,nan,,,nan,,,1
73256,,17327038,Brøndegårdsvej,8,nan,4792,Askeby,22.63,2,Rødsvingelfrø,108,,18-569,3.165,4,0
73257,,17327038,Brøndegårdsvej,8,nan,4792,Askeby,22.63,2,Rødsvingelfrø,108,,19-22,28.263,4,0
73258,,17327038,Brøndegårdsvej,8,nan,4792,Askeby,32.32,2,Vårbyg,1,,396-77,4.848,2,0
73259,,17327038,Brøndegårdsvej,8,nan,4792,Askeby,32.32,2,Vårbyg,1,,18-569,1.939,4,0
73260,,17327038,Brøndegårdsvej,8,nan,4792,Askeby,23.23,2,Vinterhvede,11,,19-240,11.615,4,0
73261,,17327038,Brøndegårdsvej,8,nan,4792,Askeby,17.27,2,Ærter,30,,396-77,1.727,2,0
73262,,17327038,Brøndegårdsvej,8,nan,4792,Askeby,24.98,2,Vårhavre,3,,64-70,7.488,4,0
73263,,17327038,Brøndegårdsvej,8,nan,4792,Askeby,22.63,2,Rødsvingelfrø,108,,19-93,28.263,4,0
73264,,17327038,Brøndegårdsvej,8,nan,4792,Askeby,32.32,2,Vårbyg,1,,19-184,6.464,4,0
73265,,17327038,Brøndegårdsvej,8,nan,4792,Askeby,23.23,2,Vinterhvede,11,,64-100,0.929,2,0
73266,,17327038,Brøndegårdsvej,8,nan,4792,Askeby,17.27,2,Ærter,30,,19-205,8.635,4,0
73267,,17327038,Brøndegårdsvej,8,nan,4792,Askeby,22.63,2,Rødsvingelfrø,108,,11-59,9.044,4,0
73268,,17327038,Brøndegårdsvej,8,nan,4792,Askeby,22.63,2,Rødsvingelfrø,108,,18-416,2.261,4,0
73269,,17327038,Brøndegårdsvej,8,nan,4792,Askeby,32.32,2,Vårbyg,1,,18-416,1.616,4,0
73270,,17327038,Brøndegårdsvej,8,nan,4792,Askeby,17.27,2,Ærter,30,,19-179,6.908,4,0
73271,,17327038,Brøndegårdsvej,8,nan,4792,Askeby,22.63,2,Rødsvingelfrø,108,,19-201,16.958,4,0
74004,,17447548,Nybøllevej,32,nan,2765,Smørum,15.0,2,Juletræer og pyntegrønt,583,,396-26,3.88,4,0
74005,,17447548,Nybøllevej,32,nan,2765,Smørum,15.0,2,Juletræer og pyntegrønt,583,,396-82,2.84,4,0
74006,,17447548,Nybøllevej,32,nan,2765,Smørum,15.0,2,Juletræer og pyntegrønt,583,,561-3,1.6,2,0
74007,,17447548,Nybøllevej,32,nan,2765,Smørum,15.0,2,Juletræer og pyntegrønt,583,,526-21,0.59,4,0
74008,,17447548,Nybøllevej,32,nan,2765,Smørum,15.0,2,Juletræer og pyntegrønt,583,,396-53,26.26,4,0
74101,,17453483,Egtvedvej,100,nan,6040,Egtved,,,nan,,,nan,,,1
74713,,17503537,Egegårdsvej,1,nan,9940,Læsø,,,nan,,,nan,,,1
74904,,17521144,Udsigtsvejen,14,nan,6510,Gram,,,nan,,,nan,,,1
75049,,17531840,Snerlundvej,4,nan,7400,Herning,29.08,2,Juletræer og pyntegrønt,583,,357-4,65.06,4,0
75535,,17571486,Sigynsvej,3,nan,4760,Vordingborg,0.5,2,Potteplanter,545,,364-47,0.01,4,0
75536,,17571486,Sigynsvej,3,nan,4760,Vordingborg,0.5,2,Potteplanter,545,,501-21,0.005625,4,0
75537,,17571486,Sigynsvej,3,nan,4760,Vordingborg,1.0,2,Potteplanter,545,,357-4,0.59,4,0
75544,,17573179,Bladstrupvej,7,nan,5270,Odense N,1.1364,2,Potteplanter,545,,738-1,1.134,2,0
75545,,17573179,Bladstrupvej,7,nan,5270,Odense N,1.0862,2,Potteplanter,545,,643-1,2.736,4,0
75546,,17573179,Bladstrupvej,7,nan,5270,Odense N,0.2,2,Potteplanter,545,,19-166,0.1,4,0
75547,,17573179,Bladstrupvej,7,nan,5270,Odense N,0.333,2,Potteplanter,545,,738-3,0.333,4,0
