CVR,CropCode,TotalSumPesticideApplicationArea,PesticideApplicationCount,DistinctAcreageValuesCount,MaxPesticideApplicationArea
14287574,1,668.16,9,1,74.24
14287574,11,360.63,9,1,40.07
14287574,22,196.38,9,1,21.82
14287574,151,632.7099999999999,13,1,48.67
14288198,1,714.7800000000001,9,1,79.42
14288198,11,1462.88,8,1,182.86
14288198,15,473.54999999999995,7,1,67.65
14288872,1,1384.88,14,1,98.92
14288872,11,1564.1999999999996,12,1,130.35
14288872,22,156.24,7,1,22.32
14289038,1,211.14,6,1,35.19
14289038,11,175.20000000000002,8,1,21.9
14289038,22,48.57000000000001,3,1,16.19
14290141,1,902.16,9,1,100.24
14290141,101,362.74,7,1,51.82
14293809,580,14.6,1,1,14.6
14293809,583,28.76,2,1,14.38
14294449,11,8.25,5,1,1.65
14294449,15,15.88,4,1,3.97
14295208,1,202.09,7,1,28.87
14295208,11,150.29999999999998,9,1,16.7
14295208,15,195.58,7,1,27.94
14295208,22,185.52,8,1,23.19
14295208,216,206.45999999999998,6,1,34.41
14297170,1,19.599999999999998,8,1,2.45
14297170,11,5.639999999999999,6,1,0.94
14297502,1,448.90999999999997,7,1,64.13
14297502,11,151.7,5,1,30.34
14297502,101,78.84,4,1,19.71
14297936,1,78.60000000000001,10,1,7.86
14297936,11,232.26,14,1,16.59
14297936,30,36.96,6,1,6.16
14297944,1,126.91,7,1,18.13
14297944,3,49.02,6,1,8.17
14297944,152,35.82,6,1,5.97
14298843,1,21.18,6,1,3.53
14298843,11,75.5,5,1,15.1
14300376,1,757.96,7,1,108.28
14300376,3,41.449999999999996,5,1,8.29
14300376,151,193.20000000000002,7,1,27.6
14300376,155,20.86,7,1,2.98
14300376,156,81.75999999999999,7,1,11.68
14301038,1,85.59,9,1,9.51
14301038,583,11.28,1,1,11.28
14303391,1,62.04,6,1,10.34
14303391,11,252.48,8,1,31.56
14303391,22,143.28,8,1,17.91
14303391,30,53.34,6,1,8.89
14303391,108,276.16,8,1,34.52
14305742,3,23.44,4,1,5.86
14305742,10,50.47,7,1,7.21
14305742,11,132.3,7,1,18.9
14305742,22,17.82,3,1,5.94
14305742,30,36.150000000000006,5,1,7.23
14307788,1,72.24,4,1,18.06
14307788,210,28.26,2,1,14.13
14307788,216,141.96,3,1,47.32
14310045,1,1707.64,11,1,155.24
14310045,3,56.6,4,1,14.15
14310045,11,359.04,8,1,44.88
14310436,1,500.01000000000005,7,1,71.43
14310436,3,319.74,6,1,53.29
14310436,10,325.76,8,1,40.72
14310436,11,1910.9999999999998,15,1,127.4
14310436,15,502.3,10,1,50.23
14310436,22,684.24,12,1,57.02
14312803,1,115.5,6,1,19.25
14312803,10,38.88,4,1,9.72
14312803,11,261.06,6,1,43.51
14315799,1,13.14,3,1,4.38
14315799,10,15.840000000000002,6,1,2.64
14315799,11,21.95,5,1,4.39
14315799,31,11.7,3,1,3.9
14316744,1,87.96,6,1,14.66
14316744,10,81.87,3,1,27.29
14316744,11,330.64,8,1,41.33
14316744,22,127.0,5,1,25.4
14317147,1,183.19000000000005,7,1,26.17
14317147,11,802.56,11,1,72.96
14317147,22,102.9,6,1,17.15
14317287,11,1051.1,10,1,105.11
14317287,22,829.0800000000002,7,1,118.44
14317406,11,86.58000000000001,9,1,9.62
14318909,1,152.95000000000002,7,1,21.85
14318909,10,35.4,4,1,8.85
14318909,11,118.97999999999999,6,1,19.83
14318909,22,48.48,4,1,12.12
14319484,1,18.0,5,1,3.6
14319549,1,354.34,14,1,25.31
14319549,11,156.91,13,1,12.07
14319549,22,48.16,8,1,6.02
14319689,1,520.16,8,1,65.02
14319689,10,126.85000000000001,5,1,25.37
14319689,11,165.83999999999997,6,1,27.64
14319689,15,139.79,7,1,19.97
14319689,16,108.96000000000001,6,1,18.16
14319689,22,132.12,6,1,22.02
14320881,1,216.0,9,1,24.0
14320881,3,33.51,3,1,11.17
14320881,11,278.88,8,1,34.86
14320881,22,82.44,6,1,13.74
14320946,1,42.599999999999994,5,1,8.52
14320946,3,53.84,4,1,13.46
14320946,10,74.4,5,1,14.88
14320946,11,720.39,11,1,65.49
14320946,22,99.1,5,1,19.82
14321683,1,204.20000000000002,5,1,40.84
14321683,10,91.15,5,1,18.23
14321683,11,424.83,7,1,60.69
14321683,22,6.74,2,1,3.37
14322396,1,62.949999999999996,5,1,12.59
14322396,3,38.7,3,1,12.9
14322396,216,31.0,4,1,7.75
14325506,1,16.6,4,1,4.15
14325506,3,185.75,5,1,37.15
14325506,11,381.12,8,1,47.64
14325506,22,201.9,5,1,40.38
14325573,1,68.69999999999999,6,1,11.45
14325573,11,63.040000000000006,8,1,7.88
14325573,15,39.44,2,1,19.72
14325573,216,148.12,7,1,21.16
14333444,11,42.0,7,1,6.0
14336400,583,9.3,2,1,4.65
14338837,1,200.62000000000003,14,1,14.33
14338837,11,715.87,17,1,42.11
14338837,15,415.7,10,1,41.57
14338837,22,379.44,9,1,42.16
14339094,583,223.64,4,1,55.91
14341943,1,47.300000000000004,5,1,9.46
14341943,15,17.42,2,1,8.71
14343407,1,183.60000000000002,12,1,15.3
14343407,11,374.36,14,1,26.74
14343407,583,318.08,7,1,45.44
14345175,1,12.93,3,1,4.31
14345175,214,14.06,1,1,14.06
14345175,216,175.2,6,1,29.2
14347437,1,1473.64,7,1,210.52
14347437,10,395.18999999999994,9,1,43.91
14347437,11,1651.41,9,1,183.49
14347437,15,67.96,2,1,33.98
14347437,22,301.63,7,1,43.09
14347437,216,699.5799999999999,7,1,99.94
14347534,1,47.800000000000004,5,1,9.56
14347534,11,36.78,6,1,6.13
14349308,1,129.3,6,1,21.55
14349308,15,58.68,6,1,9.78
14350675,1,27.5,5,1,5.5
14350675,11,39.6,6,1,6.6
14351884,1,18.48,4,1,4.62
14351884,3,7.77,3,1,2.59
14351884,11,27.180000000000003,6,1,4.53
14354093,1,276.84,9,1,30.76
14354093,11,34.51,7,1,4.93
14354093,15,18.66,3,1,6.22
14354093,22,26.0,5,1,5.2
14354174,499,10.3,5,1,2.06
14354174,545,19.04,8,1,2.38
14354174,900,0.7,1,1,0.7
14355073,1,477.53999999999996,7,1,68.22
14355073,11,229.10999999999996,7,1,32.73
14355073,15,111.5,5,1,22.3
14355073,101,208.11,7,1,29.73
14355170,1,50.16,6,1,8.36
14355170,11,164.11999999999998,11,1,14.92
14355170,160,38.82,6,1,6.47
14355693,1,88.08000000000001,6,1,14.68
14355693,15,240.36,6,1,40.06
14355693,22,60.52,4,1,15.13
14356398,1,162.54999999999998,5,1,32.51
14356398,10,103.17999999999999,7,1,14.74
14356398,11,72.24,6,1,12.04
14356398,15,32.910000000000004,3,1,10.97
14356398,22,86.89999999999999,5,1,17.38
14361073,1,1976.3899999999999,13,1,152.03
14361073,10,317.19999999999993,13,1,24.4
14361073,11,1349.52,12,1,112.46
14361073,15,256.32,8,1,32.04
14361073,22,240.0,10,1,24.0
14361073,31,171.8,5,1,34.36
14362533,1,138.18,6,1,23.03
14362533,15,42.480000000000004,3,1,14.16
14362533,216,596.5999999999999,5,1,119.32
14362533,970,26.73,1,1,26.73
14364374,1,329.50000000000006,10,1,32.95
14364374,6,340.83,9,1,37.87
14364374,10,57.36000000000001,6,1,9.56
14364374,11,431.54999999999995,7,1,61.65
14364374,15,25.950000000000003,3,1,8.65
14364374,22,56.699999999999996,3,1,18.9
14364374,31,62.800000000000004,5,1,12.56
14364374,101,64.1,5,1,12.82
14364838,1,65.25,5,1,13.05
14364838,10,69.05,5,1,13.81
14364838,11,147.9,6,1,24.65
14364838,583,12.85,1,1,12.85
14366075,1,126.21,9,3,18.03
14366075,22,84.08999999999999,6,3,15.58
14366180,1,51.49999999999999,10,1,5.15
14366180,13,240.79,11,1,21.89
14366180,152,163.4,10,1,16.34
14366180,407,24.299999999999997,3,1,8.1
14372695,3,108.75,5,1,21.75
14372695,10,108.56,8,1,13.57
14372695,11,164.52,9,1,18.28
14372733,503,0.03,1,1,0.03
14372989,1,95.69,7,1,13.67
14372989,10,42.77,7,1,6.11
14372989,15,71.33,7,1,10.19
14376488,1,758.16,12,1,63.18
14376488,2,53.06,7,1,7.58
14376488,10,188.01,9,1,20.89
14376488,11,204.7,10,1,20.47
14376488,22,101.8,5,1,20.36
14376488,120,9.23,1,1,9.23
14376488,160,123.12,8,1,15.39
14377174,3,41.82,3,1,13.94
14377174,11,188.33999999999997,6,1,31.39
14377174,15,68.88,3,1,22.96
14377174,22,194.40000000000003,5,1,38.88
14381872,1,165.0,6,2,30.0
14381872,11,120.0,6,1,20.0
14381872,101,70.0,5,1,14.0
14381872,216,96.0,5,4,35.0
14382437,1,4.5,2,1,2.25
14383131,1,420.47999999999996,10,4,57.44
14383131,10,67.75999999999999,7,1,9.68
14383131,11,42.96,6,1,7.16
14383441,1,21.65,5,1,4.33
14383441,10,28.419999999999995,7,1,4.06
14386394,1,432.81000000000006,9,1,48.09
14386394,3,32.339999999999996,6,1,5.39
14386394,11,672.49,13,1,51.73
14386998,5,79.96,4,1,19.99
14386998,216,365.6,4,1,91.4
14387048,1,335.44,8,1,41.93
14387048,10,326.96,8,1,40.87
14387048,11,1817.3100000000002,11,1,165.21
14387048,22,158.94,6,1,26.49
14387048,31,217.45000000000002,5,1,43.49
14387048,101,176.85,5,1,35.37
14387544,1,34.2,6,1,5.7
14387544,11,78.54,6,1,13.09
14388842,1,1112.4299999999998,11,1,101.13
14388842,3,216.4,4,1,54.1
14388842,10,325.04,8,1,40.63
14388842,11,1553.44,14,1,110.96
14388842,15,661.4300000000001,11,1,60.13
14388842,22,942.9,10,1,94.29
14388842,102,321.93000000000006,9,1,35.77
14388842,151,2520.8,16,1,157.55
14391746,589,10.6,1,1,10.6
14392777,1,66.88,4,1,16.72
14392777,214,42.06,3,1,14.02
14393102,1,150.29999999999998,5,1,30.06
14393102,11,86.0,4,1,21.5
14393102,15,40.74,3,1,13.58
14393102,214,22.32,1,1,22.32
14393102,216,106.47,3,1,35.49
14395709,1,11.73,3,1,3.91
14395709,15,29.490000000000002,3,1,9.83
14396381,11,30.3,6,1,5.05
14396535,1,56.900000000000006,5,1,11.38
14396535,11,20.049999999999997,5,1,4.01
14396543,1,599.6899999999999,7,1,85.67
14396543,11,531.96,11,1,48.36
14396543,22,174.75,5,1,34.95
14396543,216,90.33,3,1,30.11
14399836,1,36.9,5,1,7.38
14399836,10,337.95000000000005,9,1,37.55
14399836,11,837.0,9,1,93.0
14399836,22,188.93,7,1,26.99
14400036,3,6.36,3,1,2.12
14400036,11,19.0,5,1,3.8
14400036,101,14.88,4,1,3.72
14402187,1,163.79999999999998,5,1,32.76
14402187,215,2.92,1,1,2.92
14402187,216,56.68,4,1,14.17
14404171,1,69.96,6,1,11.66
14404171,108,47.72,4,1,11.93
14404708,1,743.7600000000001,12,1,61.98
14404708,11,691.68,12,1,57.64
14404708,108,58.75,5,1,11.75
14404708,111,134.88,8,1,16.86
14404708,124,66.78,9,1,7.42
14404708,216,259.08,6,1,43.18
14404708,652,125.62,11,1,11.42
14404708,656,90.0,9,1,10.0
14404708,666,13.68,3,1,4.56
14406905,11,30.5,4,2,8.0
14406905,31,25.8,6,1,4.3
14408576,1,253.26,7,1,36.18
14408576,3,102.8,5,1,20.56
14408576,11,582.4,8,1,72.8
14408576,22,233.23999999999998,7,1,33.32
14410236,1,37.28,4,1,9.32
14410236,11,14.28,4,1,3.57
14413707,1,545.5,10,1,54.55
14413707,150,12.0,8,1,1.5
14413707,151,37.71,9,1,4.19
14415130,583,27.11,1,1,27.11
14416943,11,14.279999999999998,6,1,2.38
14417494,1,38.72,2,1,19.36
14417494,15,65.24,4,1,16.31
14417494,216,481.19999999999993,5,1,96.24
14417494,234,44.52,1,1,44.52
14418741,1,28.7,2,1,14.35
14418741,2,23.37,3,1,7.79
14418741,583,123.86,4,4,53.43
14419195,1,78.66,6,1,13.11
14419195,10,53.58,6,1,8.93
14419195,11,65.64,6,1,10.94
14420908,1,944.5000000000001,10,1,94.45
14420908,11,208.64999999999998,5,1,41.73
14420908,15,18.91,1,1,18.91
14420908,216,224.44,4,1,56.11
14423672,11,2442.12,12,1,203.51
14423672,22,325.92,7,1,46.56
14423672,216,248.70000000000002,5,1,49.74
14427139,1,64.88,8,1,8.11
14427139,11,56.83999999999999,7,1,8.12
14427139,22,20.6,4,1,5.15
14429077,1,372.19000000000005,7,1,53.17
14429077,3,59.24,4,1,14.81
14429077,10,132.4,8,1,16.55
14429077,11,956.8799999999999,12,1,79.74
14429077,15,99.7,5,1,19.94
14429077,22,238.63999999999993,8,1,29.83
14429077,101,85.4,4,1,21.35
14429441,1,43.589999999999996,3,1,14.53
14429441,3,5.72,2,1,2.86
14429441,15,30.28,2,1,15.14
14429441,30,9.14,2,1,4.57
14431101,1,30.299999999999997,5,1,6.06
14431101,11,90.45,9,1,10.05
14432280,1,242.76000000000002,6,1,40.46
14432280,3,15.659999999999998,6,1,2.61
14432280,6,18.35,5,1,3.67
14432280,11,74.16,9,1,8.24
14432280,13,547.9100000000001,11,1,49.81
14432280,22,165.42000000000002,6,1,27.57
14432280,106,109.69,7,1,15.67
14432280,160,439.4,10,1,43.94
14432280,280,26.91,9,1,2.99
14433635,1,106.36,4,1,26.59
14434380,216,27.56,2,1,13.78
14436278,1,22.44,3,1,7.48
14436278,11,22.56,4,1,5.64
14436278,22,26.38,2,1,13.19
14437274,1,91.02,6,1,15.17
14437274,3,324.6,6,1,54.1
14437274,13,1175.46,13,1,90.42
14437274,22,207.92,8,1,25.99
14437274,31,240.0,5,1,48.0
14437983,1,122.0,5,5,31.0
14437983,3,10.36,2,2,5.2
14437983,11,124.5,6,5,42.5
14437983,30,35.2,4,2,10.0
14437983,247,30.5,1,1,30.5
14440577,1,1015.3,13,1,78.1
14440577,11,1730.1600000000003,12,1,144.18
14440577,22,480.48,8,1,60.06
14440577,108,141.3,6,1,23.55
14441492,1,3.16,1,1,3.16
14441492,280,1.36,2,1,0.68
14441581,1,258.7,10,1,25.87
14441581,216,93.85,5,1,18.77
14441581,260,29.93,1,1,29.93
14441689,1,19.04,4,1,4.76
14441689,11,10.05,3,1,3.35
14441689,15,8.790000000000001,3,1,2.93
14448497,1,342.81000000000006,9,1,38.09
14448497,101,225.26,7,1,32.18
14448497,108,6.34,2,1,3.17
14449000,1,3.04,2,1,1.52
14449000,11,33.75,5,1,6.75
14449000,15,54.17999999999999,3,1,18.06
14449000,22,49.86,6,1,8.31
14449477,1,263.64,6,1,43.94
14449477,2,23.6,5,1,4.72
14449477,11,59.050000000000004,5,1,11.81
14452885,1,150.89999999999998,6,1,25.15
14452885,15,47.2,5,1,9.44
14453644,1,29.88,4,1,7.47
14456236,1,94.02,6,1,15.67
14456236,3,16.98,3,1,5.66
14456236,11,997.9999999999999,10,1,99.8
14456236,13,624.05,7,1,89.15
14456236,22,1128.7099999999998,11,1,102.61
14456236,31,155.61,7,1,22.23
14456643,583,77.48,4,1,19.37
14466932,3,39.25,5,1,7.85
14466932,11,32.160000000000004,6,1,5.36
14468188,1,37.9,5,1,7.58
14468188,10,8.16,6,1,1.36
14468188,11,66.64,8,1,8.33
14468188,280,10.260000000000002,6,1,1.71
14471405,1,119.67999999999998,11,1,10.88
14471405,112,175.68,9,1,19.52
14471405,113,67.41000000000001,7,1,9.63
14471405,120,79.86,6,1,13.31
14471405,124,19.89,9,1,2.21
14471405,650,36.08,4,1,9.02
14473432,1,133.3,5,1,26.66
14473432,11,12.22,2,1,6.11
14473432,216,149.32,4,1,37.33
14476296,1,7.8,2,1,3.9
14476296,3,11.06,2,1,5.53
14476296,11,28.76,8,6,6.32
14476296,15,18.72,5,3,5.43
14476296,150,3.2700000000000005,3,1,1.09
14476296,151,83.16999999999999,11,2,7.66
14476601,1,4.0,1,1,4.0
14477888,1,93.9,5,1,18.78
14477888,10,38.28,4,1,9.57
14477888,11,52.8,4,1,13.2
14477888,22,46.2,3,1,15.4
14477888,216,75.48,4,1,18.87
14479791,1,170.35,5,1,34.07
14479791,3,38.24,4,1,9.56
14479791,11,30.6,4,1,7.65
14479791,15,5.56,1,1,5.56
14480102,1,2783.7,15,1,185.58
14480102,11,2772.0,14,1,198.0
14480102,22,797.09,7,1,113.87
14480102,30,237.12,6,1,39.52
14480102,108,510.08,8,1,63.76
14480102,113,722.68,7,1,103.24
14480102,120,162.04999999999998,5,1,32.41
14480307,1,28.92,3,1,9.64
14480307,11,35.88,6,1,5.98
14481176,1,146.16,7,1,20.88
14481176,15,118.4,5,1,23.68
14481176,22,104.64999999999999,7,1,14.95
14481982,250,4.02,1,1,4.02
14481982,251,1.68,1,1,1.68
14481982,252,3.54,1,1,3.54
14481982,268,29.0,1,1,29.0
14481982,701,4.74,1,1,4.74
14483098,1,271.3,5,1,54.26
14483098,11,1990.2400000000002,16,1,124.39
14483098,22,622.2,10,1,62.22
14483098,102,969.2799999999999,8,1,121.16
14486445,1,224.87999999999997,6,1,37.48
14486445,10,44.03,7,1,6.29
14486445,11,120.08000000000001,8,1,15.01
14488006,1,2235.5,17,1,131.5
14488006,3,262.8,6,1,43.8
14488006,11,1445.12,16,1,90.32
14488006,15,217.53,9,1,24.17
14488006,22,1112.9299999999998,13,1,85.61
14488006,104,643.02,7,1,91.86
14488006,149,702.54,18,1,39.03
14489304,1,299.74,7,1,42.82
14489304,15,14.79,1,1,14.79
14491244,1,13.32,3,1,4.44
14491244,11,13.11,3,1,4.37
14494782,1,44.519999999999996,3,1,14.84
14494782,3,2.67,1,1,2.67
14494782,11,233.45,7,1,33.35
14496432,1,134.04,6,1,22.34
14496432,151,626.4,10,1,62.64
14497145,1,11.24,1,1,11.24
14497145,3,3.13,1,1,3.13
14497145,260,6.5,1,1,6.5
14497145,263,10.06,1,1,10.06
14497242,1,198.05999999999997,6,1,33.01
14497242,15,393.38999999999993,9,1,43.71
14499474,1,24.599999999999998,6,1,4.1
14499474,10,20.0,5,1,4.0
14499474,11,84.4,8,1,10.55
14500537,1,2796.48,12,1,233.04
14500537,10,2134.2,12,1,177.85
14500537,11,8385.52,13,1,645.04
14500537,22,1958.7199999999998,8,1,244.84
14504508,1,17.28,3,1,5.76
14505695,1,93.42,9,1,10.38
14507876,1,10.72,2,1,5.36
14507876,3,4.66,2,1,2.33
14507876,11,3.5,1,1,3.5
14508244,1,266.31,11,1,24.21
14508244,11,148.2,12,1,12.35
14508244,22,81.17999999999999,6,1,13.53
14508244,108,53.760000000000005,6,1,8.96
14514503,1,534.32,8,1,66.79
14514503,3,16.36,4,1,4.09
14514503,11,269.59999999999997,8,1,33.7
14514503,15,123.3,5,1,24.66
14514503,22,171.92,8,1,21.49
14514503,216,77.0,4,1,19.25
14514503,280,7.950000000000001,5,1,1.59
14516204,1,1027.6499999999999,13,1,79.05
14516204,11,483.89,11,1,43.99
14516204,15,163.79000000000002,11,1,14.89
14516204,22,144.99,9,1,16.11
14516204,106,221.28,8,1,27.66
14516204,124,297.36,14,1,21.24
14516638,1,72.76,4,1,18.19
14516638,3,18.93,3,1,6.31
14516697,1,557.4,12,1,46.45
14516697,10,62.730000000000004,9,1,6.97
14516697,11,309.0,12,1,25.75
14516697,22,171.71000000000004,11,1,15.61
14516697,101,66.71,7,1,9.53
14517677,16,50.68000000000001,7,1,7.24
14520031,1,163.56,4,1,40.89
14520031,10,93.45,5,1,18.69
14520031,11,143.57000000000002,7,1,20.51
14520031,15,170.84,4,1,42.71
14520082,1,11.83,1,1,11.83
14520082,3,2.88,1,1,2.88
14520201,1,1891.6999999999998,10,1,189.17
14520201,10,161.0,7,1,23.0
14520201,11,452.58000000000004,6,1,75.43
14520201,15,303.18,6,1,50.53
14520201,22,716.3199999999999,8,1,89.54
14523103,1,78.3,6,1,13.05
14523103,10,48.51,7,1,6.93
14523103,11,416.00000000000006,10,1,41.6
14523103,22,141.13,11,1,12.83
14525173,1,235.52,8,1,29.44
14525173,11,291.12,12,1,24.26
14525173,22,128.15,11,1,11.65
14527184,583,247.32,6,1,41.22
14527389,1,17.92,2,1,8.96
14527389,216,60.92,4,1,15.23
14527389,701,5.35,1,1,5.35
14528172,1,174.8,8,1,21.85
14528172,11,220.88,8,1,27.61
14528172,14,39.3,3,1,13.1
14528172,22,102.48,7,1,14.64
14528172,210,168.63,7,1,24.09
14528172,216,183.96,6,1,30.66
14528873,324,0.95,1,1,0.95
14528873,583,82.65,5,1,16.53
14534571,1,39.18,6,1,6.53
14534571,3,32.0,5,1,6.4
14536949,1,184.92000000000002,6,1,30.82
14536949,3,4.09,1,1,4.09
14536949,11,89.53,7,1,12.79
14537384,1,132.39000000000001,9,1,14.71
14537384,11,14.5,5,1,2.9
14537384,16,13.56,4,1,3.39
14537384,151,21.28,8,1,2.66
14538194,10,129.60000000000002,9,1,14.4
14538194,11,279.09000000000003,9,1,31.01
14538194,22,100.61999999999999,6,1,16.77
14538194,280,146.9,10,1,14.69
14538283,1,12.2,4,1,3.05
14538283,2,7.76,2,1,3.88
14538283,10,64.45,5,1,12.89
14543805,1,105.11999999999999,6,1,17.52
14543805,10,151.04,8,1,18.88
14543805,11,413.82,9,1,45.98
14543805,22,98.76,4,1,24.69
14545131,1,5.05,1,1,5.05
14545697,1,660.59,7,1,94.37
14545697,11,306.4,10,1,30.64
14545697,108,60.84,4,1,15.21
14545697,112,68.13,3,1,22.71
14545697,160,201.6,6,1,33.6
14547274,216,55.44,3,1,18.48
14547274,583,26.82,2,1,13.41
14550232,1,31.12,4,1,7.78
14550232,15,22.14,6,1,3.69
14550232,252,8.09,1,1,8.09
14551387,1,70.77,7,1,10.11
14551387,11,92.4,8,1,11.55
14551387,15,40.32,6,1,6.72
14551387,30,32.72,4,1,8.18
14551387,216,44.92,4,1,11.23
14551387,280,15.08,4,1,3.77
14555536,1,55.2,6,1,9.2
14555536,11,118.92999999999998,7,1,16.99
14555536,160,37.73,7,1,5.39
14555935,1,217.44,4,1,54.36
14555935,3,48.2,2,1,24.1
14555935,15,9.38,1,1,9.38
14555935,30,16.24,2,1,8.12
14555935,216,266.49,7,1,38.07
14556206,11,222.39000000000001,7,1,31.77
14556206,22,45.88,4,1,11.47
14558136,1,48.4,5,1,9.68
14558136,11,68.67,9,1,7.63
14558683,1,428.4,7,1,61.2
14558683,11,16.14,6,1,2.69
14558683,15,62.6,4,1,15.65
14558683,151,90.39999999999998,10,1,9.04
14563709,1,832.6800000000001,6,1,138.78
14563709,10,463.52,8,1,57.94
14563709,11,1116.64,8,1,139.58
14563709,14,150.15,5,1,30.03
14563709,22,541.14,6,1,90.19
14563709,101,144.6,4,1,36.15
14566384,15,20.4,5,1,4.08
14566384,22,70.69999999999999,7,1,10.1
14571590,1,197.10000000000002,5,1,39.42
14571590,3,32.67,3,1,10.89
14571590,15,39.24,3,1,13.08
14574131,1,291.97,7,1,41.71
14574131,14,0.74,2,1,0.37
14574131,216,274.04,4,1,68.51
14575189,1,468.78,6,1,78.13
14575189,3,385.29,9,1,42.81
14575189,11,1632.34,17,1,96.02
14575189,22,124.60000000000001,5,1,24.92
14577734,583,62.0,4,1,15.5
14583173,1,41.02,7,1,5.86
14583173,11,226.9,10,1,22.69
14585591,1,1434.5800000000002,14,1,102.47
14585591,11,1097.46,13,1,84.42
14585591,108,84.9,6,1,14.15
14585591,120,101.64000000000001,6,1,16.94
14585591,662,65.45,5,1,13.09
14585591,668,46.68,6,1,7.78
14586237,1,9.959999999999999,6,1,1.66
14586237,11,365.31000000000006,9,1,40.59
14586237,15,31.64,4,1,7.91
14586237,216,148.38,6,1,24.73
14586237,263,44.66,2,1,22.33
14588809,1,36.88,8,1,4.61
14588809,11,28.16,4,1,7.04
14588809,210,22.68,7,1,3.24
14589031,1,16.830000000000002,3,1,5.61
14594736,1,33.12,3,1,11.04
14597840,583,89.0,4,3,23.0
14598944,1,672.48,8,1,84.06
14598944,10,160.0,8,1,20.0
14598944,11,1337.04,12,1,111.42
14598944,108,70.42,7,1,10.06
14598944,160,454.20000000000005,10,1,45.42
14599142,216,203.05,5,1,40.61
14599142,701,58.3,2,1,29.15
14601546,1,81.0,9,1,9.0
14601546,11,176.66,11,1,16.06
14602003,1,707.2,8,1,88.4
14602003,11,324.73,7,1,46.39
14602003,15,214.20000000000002,5,1,42.84
14602003,22,202.51,7,1,28.93
14606300,1,15.57,3,1,5.19
14606300,11,29.700000000000003,6,2,5.74
14606300,583,0.74,1,1,0.74
14607331,1,147.25,5,1,29.45
14607331,10,115.42999999999998,7,1,16.49
14607331,11,426.96,9,1,47.44
14607331,22,149.85,9,1,16.65
14607331,102,106.44,6,1,17.74
14610030,1,131.45,11,1,11.95
14610030,11,191.16000000000003,12,1,15.93
14610030,22,57.17999999999999,6,1,9.53
14610979,1,43.74,6,1,7.29
14610979,11,118.8,6,1,19.8
14610979,22,58.17,7,1,8.31
14610979,101,29.35,5,1,5.87
14613870,1,27.6,6,1,4.6
14613870,11,45.0,9,1,5.0
14613870,22,46.5,5,1,9.3
14619674,1,66.0,6,1,11.0
14619674,101,99.11999999999999,6,1,16.52
14619674,583,149.95,5,1,29.99
14622675,528,14.0,2,1,7.0
14625291,1,165.35999999999999,6,1,27.56
14625291,15,59.64,4,1,14.91
14625291,104,66.15,5,1,13.23
14626409,1,52.64999999999999,5,1,10.53
14626409,11,40.39,7,1,5.77
14635912,1,262.8,10,1,26.28
14635912,10,203.5,11,1,18.5
14635912,11,346.28,11,1,31.48
14635912,22,137.45,5,1,27.49
14638504,1,248.48,8,1,31.06
14638504,10,94.56,6,1,15.76
14638504,11,662.64,12,1,55.22
14638504,22,135.35,5,1,27.07
14638504,111,136.42999999999998,7,1,19.49
14639101,1,274.0,10,1,27.4
14639101,11,97.20000000000002,8,1,12.15
14640371,1,329.58,9,1,36.62
14640371,10,182.25,9,1,20.25
14640371,11,556.7900000000001,13,1,42.83
14640371,22,269.6,10,1,26.96
14640371,101,51.88,4,1,12.97
14640509,1,187.10999999999999,9,1,20.79
14640509,10,137.88,9,1,15.32
14640509,583,5.88,2,1,2.94
14641904,1,708.5,10,1,70.85
14641904,11,527.36,8,1,65.92
14641904,101,97.85,5,1,19.57
14650075,1,9.14,2,1,4.57
14650075,3,11.54,2,1,5.77
14650075,11,43.86,6,1,7.31
14652787,1,22.0,2,1,11.0
14656200,1,90.35,5,1,18.07
14656588,1,15.56,2,1,7.78
14656588,15,175.56,4,1,43.89
14659277,583,3.66,1,1,3.66
14659935,1,289.25,5,1,57.85
14659935,11,303.95,5,1,60.79
14660674,1,47.160000000000004,6,1,7.86
14660674,11,173.6,7,1,24.8
14660674,22,157.5,3,1,52.5
14661689,1,291.76,7,1,41.68
14661689,11,113.2,6,2,21.64
14662987,1,1147.4400000000003,8,1,143.43
14662987,11,3794.5600000000004,14,1,271.04
14662987,22,1003.84,8,1,125.48
14662987,101,867.12,8,1,108.39
14663347,1,527.85,9,1,58.65
14663347,10,249.6,8,1,31.2
14663347,11,340.8,8,1,42.6
14663347,15,234.07999999999998,7,1,33.44
14663347,22,285.36,8,1,35.67
14665706,1,205.52,8,1,25.69
14665706,3,91.14,3,1,30.38
14665706,10,274.08,8,1,34.26
14665706,11,496.8,10,1,49.68
14665706,22,103.72,4,1,25.93
14665706,30,64.2,5,1,12.84
14665706,31,73.96,4,1,18.49
14666575,1,77.52,4,1,19.38
14666575,2,4.9,2,1,2.45
14666575,10,101.22000000000001,6,1,16.87
14666575,16,69.48,4,1,17.37
14667393,1,225.84,4,1,56.46
14667393,10,47.0,5,1,9.4
14667393,11,83.65,5,1,16.73
14667393,22,17.669999999999998,3,1,5.89
14668500,1,159.52,1,1,159.52
14668500,9,28.33,1,1,28.33
14668500,14,49.92,1,1,49.92
